VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
2135, 13763,  0.50309, -0.16157,  0.15208, -0.03798, -0.52076,  0.85173, -0.03798, -0.52076,  0.85173,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2136, 13761,  0.4231, -0.15224,  0.15119, -0.0811, -0.51498,  0.85198, -0.07958, -0.51432,  0.85252, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2137, 13763,  0.50309, -0.16157,  0.15208, -0.03798, -0.52076,  0.85173, -0.03798, -0.52076,  0.85173,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2138, 13764,  0.50325, -0.15962,  0.15329, -0.03793, -0.52091,  0.85164, -0.03847, -0.52811,  0.84717, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2139, 13765,  0.42754, -0.15612,  0.01276, -0.02386, -0.96697, -0.2446, -0.03149, -0.96672, -0.24475,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2140, 13766,  0.42753, -0.15558,  0.01051, -0.04081, -0.96692, -0.24256, -0.04015, -0.96668, -0.24362, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2141, 13767,  0.50975, -0.15953,  0.00818, -0.03757, -0.97306, -0.22632, -0.03757, -0.97308, -0.22625,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2142, 13765,  0.42754, -0.15612,  0.01276, -0.02386, -0.96697, -0.2446, -0.03149, -0.96672, -0.24475,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2143, 13767,  0.50975, -0.15953,  0.00818, -0.03757, -0.97306, -0.22632, -0.03757, -0.97308, -0.22625,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2144, 13768,  0.50974, -0.16005,  0.01043, -0.01661, -0.97367, -0.22622, -0.02676, -0.97339, -0.22646,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2145, 13769,  0.58429, -0.16653,  0.15258, -0.0131, -0.54524,  0.83703, -0.0174, -0.53628,  0.84272,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2146, 13770,  0.58427, -0.16849,  0.15138, -0.00927, -0.51604,  0.85539, -0.01736, -0.51205,  0.85767,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2147, 13771,  0.6173, -0.16783,  0.15325, -0.03222, -0.4873,  0.8717, -0.03215, -0.48741,  0.87164, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2148, 13769,  0.58429, -0.16653,  0.15258, -0.0131, -0.54524,  0.83703, -0.0174, -0.53628,  0.84272,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2149, 13771,  0.6173, -0.16783,  0.15325, -0.03222, -0.4873,  0.8717, -0.03215, -0.48741,  0.87164, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2150, 13772,  0.61688, -0.16587,  0.15433, -0.01894, -0.53204,  0.84552, -0.02271, -0.51596,  0.85535,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2151, 13773,  0.66064, -0.04323,  0.20986,  0.02808, -0.29638,  0.95421,  0.03039, -0.2946,  0.95469,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2152, 13774,  0.66058, -0.04104,  0.21054,  0.03136, -0.29468,  0.95464,  0.03218, -0.29321,  0.95506,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2153, 13775,  0.59596, -0.04198,  0.21127,  0.01868, -0.30805,  0.95036,  0.01666, -0.30688,  0.95078, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2154, 13773,  0.66064, -0.04323,  0.20986,  0.02808, -0.29638,  0.95421,  0.03039, -0.2946,  0.95469,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2155, 13775,  0.59596, -0.04198,  0.21127,  0.01868, -0.30805,  0.95036,  0.01666, -0.30688,  0.95078, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2156, 13776,  0.59599, -0.04417,  0.21057,  0.01296, -0.30583,  0.95117,  0.01427, -0.30601,  0.9511,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2157, 13777,  0.59297, -0.16614,  0.0092, -0.01632, -0.98081, -0.19244, -0.02818, -0.98037, -0.19328,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2158, 13778,  0.5931, -0.1657,  0.00694, -0.03852, -0.97914, -0.19763, -0.03977, -0.97943, -0.19591,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2159, 13779,  0.66262, -0.17163,  0.01113, -0.04704, -0.98458, -0.16657, -0.04797, -0.98526, -0.16221,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2160, 13777,  0.59297, -0.16614,  0.0092, -0.01632, -0.98081, -0.19244, -0.02818, -0.98037, -0.19328,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2161, 13779,  0.66262, -0.17163,  0.01113, -0.04704, -0.98458, -0.16657, -0.04797, -0.98526, -0.16221,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2162, 13780,  0.66222, -0.17198,  0.01336, -0.02689, -0.98487, -0.16929, -0.04092, -0.98546, -0.16297,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2163, 13781,  0.64486, -0.17815,  0.16504,  0.0043, -0.99874,  0.04645,  0.00907, -0.99861,  0.04858,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2164, 13782,  0.64465, -0.17805,  0.16732,  0.01591, -0.99855,  0.04804,  0.01485, -0.99851,  0.04939, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2165, 13783,  0.57616, -0.17664,  0.16181,  0.01673, -0.99886,  0.04031,  0.01657, -0.99885,  0.04071, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2166, 13781,  0.64486, -0.17815,  0.16504,  0.0043, -0.99874,  0.04645,  0.00907, -0.99861,  0.04858,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2167, 13783,  0.57616, -0.17664,  0.16181,  0.01673, -0.99886,  0.04031,  0.01657, -0.99885,  0.04071, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2168, 13784,  0.57637, -0.17672,  0.15953,  0.0084, -0.99903,  0.03857,  0.01211, -0.99894,  0.03985,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2169, 13785,  0.14413, -0.13151,  0.00977, -0.14368, -0.97591, -0.1203, -0.14931, -0.97448, -0.12505,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2170, 13786,  0.1442, -0.13125,  0.0075, -0.1556, -0.973, -0.12869, -0.15544, -0.97292, -0.12955, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2171, 13787,  0.21486, -0.14333,  0.01081, -0.1175, -0.96575, -0.1957, -0.11751, -0.96579, -0.19547,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2172, 13785,  0.14413, -0.13151,  0.00977, -0.14368, -0.97591, -0.1203, -0.14931, -0.97448, -0.12505,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2173, 13787,  0.21486, -0.14333,  0.01081, -0.1175, -0.96575, -0.1957, -0.11751, -0.96579, -0.19547,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2174, 13788,  0.21481, -0.14378,  0.01305, -0.10441, -0.9672, -0.19577, -0.11077, -0.96657, -0.19549,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2175, 13789,  0.00795, -0.01424,  0.14322, -0.21529, -0.33716,  0.9165, -0.22523, -0.33378,  0.91535, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2176, 13790,  0.00806, -0.01209,  0.14403, -0.23638, -0.33069,  0.91366, -0.23648, -0.33043,  0.91373, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2177, 13791, -0.02279, -0.00767,  0.13719, -0.22785, -0.23802,  0.94416, -0.22071, -0.21178,  0.95207,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2178, 13789,  0.00795, -0.01424,  0.14322, -0.21529, -0.33716,  0.9165, -0.22523, -0.33378,  0.91535, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2179, 13791, -0.02279, -0.00767,  0.13719, -0.22785, -0.23802,  0.94416, -0.22071, -0.21178,  0.95207,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2180, 13792, -0.02297, -0.00985,  0.13649, -0.21417, -0.30022,  0.92952, -0.2151, -0.25831,  0.94181, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2181, 13793,  0.01042, -0.11312,  0.00313, -0.16056, -0.98212, -0.07952, -0.17212, -0.97391, -0.13642,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2182, 13794,  0.01062, -0.11297,  0.00085, -0.15294, -0.96834, -0.18894, -0.16155, -0.95769, -0.23149,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2183, 13795,  0.04445, -0.11622,  0.00299, -0.14308, -0.98493, -0.08151, -0.14323, -0.98489, -0.08171,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2184, 13793,  0.01042, -0.11312,  0.00313, -0.16056, -0.98212, -0.07952, -0.17212, -0.97391, -0.13642,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2185, 13795,  0.04445, -0.11622,  0.00299, -0.14308, -0.98493, -0.08151, -0.14323, -0.98489, -0.08171,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2186, 13796,  0.04433, -0.11642,  0.00527, -0.1421, -0.98443, -0.08905, -0.14617, -0.98405, -0.08661,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2187, 13797,  0.07772, -0.1219,  0.00609, -0.14925, -0.9864, -0.01683, -0.1481, -0.98546, -0.04975, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2188, 13798,  0.07778, -0.12177,  0.0038, -0.16836, -0.98243, -0.04505, -0.16868, -0.98191, -0.05423,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2189, 13799,  0.1442, -0.13125,  0.0075, -0.1556, -0.973, -0.12869, -0.15544, -0.97292, -0.12955, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2190, 13797,  0.07772, -0.1219,  0.00609, -0.14925, -0.9864, -0.01683, -0.1481, -0.98546, -0.04975, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2191, 13799,  0.1442, -0.13125,  0.0075, -0.1556, -0.973, -0.12869, -0.15544, -0.97292, -0.12955, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2192, 13800,  0.14413, -0.13151,  0.00977, -0.14368, -0.97591, -0.1203, -0.14931, -0.97448, -0.12505,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2193, 13801,  0.28335, -0.15087,  0.01495, -0.06107, -0.96221, -0.2331, -0.06751, -0.96168, -0.23363,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2194, 13802,  0.28337, -0.15034,  0.01272, -0.0748, -0.96123, -0.23331, -0.07471, -0.96119, -0.23351, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2195, 13803,  0.35502, -0.15374,  0.01241, -0.05094, -0.96243, -0.24633, -0.05094, -0.96243, -0.24633,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2196, 13801,  0.28335, -0.15087,  0.01495, -0.06107, -0.96221, -0.2331, -0.06751, -0.96168, -0.23363,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2197, 13803,  0.35502, -0.15374,  0.01241, -0.05094, -0.96243, -0.24633, -0.05094, -0.96243, -0.24633,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2198, 13804,  0.35504, -0.1543,  0.01463, -0.03719, -0.96285, -0.24708, -0.04382, -0.96262, -0.24692,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2199, 13805,  0.74291, -0.17795,  0.17434, -0.00903, -0.99716,  0.07368, -0.00509, -0.99735,  0.07155,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2200, 13806,  0.74269, -0.17778,  0.17662,  0.00142, -0.99754,  0.06901, -0.00025, -0.99754,  0.06896, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2201, 13807,  0.69364, -0.17881,  0.17136,  0.0175, -0.9978,  0.06233,  0.01751, -0.9978,  0.06236,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2202, 13805,  0.74291, -0.17795,  0.17434, -0.00903, -0.99716,  0.07368, -0.00509, -0.99735,  0.07155,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2203, 13807,  0.69364, -0.17881,  0.17136,  0.0175, -0.9978,  0.06233,  0.01751, -0.9978,  0.06236,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2204, 13808,  0.69385, -0.17895,  0.16908,  0.0003, -0.99801,  0.06143,  0.00865, -0.99794,  0.06194,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2205, 13809,  0.7385, -0.18338,  0.04404, -0.13342, -0.98313, -0.12351, -0.14535, -0.98255, -0.1143,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2206, 13810,  0.73995, -0.18342,  0.04229, -0.15538, -0.98197, -0.1058, -0.15912, -0.98167, -0.10302,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2207, 13811,  0.75991, -0.18924,  0.06396, -0.07075, -0.99616,  0.04966, -0.09285, -0.99526,  0.0249,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2208, 13809,  0.7385, -0.18338,  0.04404, -0.13342, -0.98313, -0.12351, -0.14535, -0.98255, -0.1143,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2209, 13811,  0.75991, -0.18924,  0.06396, -0.07075, -0.99616,  0.04966, -0.09285, -0.99526,  0.0249,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2210, 13812,  0.75845, -0.189,  0.06569, -0.0711, -0.99665,  0.03784, -0.074, -0.99604,  0.04723, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2211, 13813,  0.20845, -0.14456,  0.1353, -0.10448, -0.96714,  0.19455, -0.10749, -0.96167,  0.21856, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2212, 13814,  0.20834, -0.1441,  0.13754, -0.11093, -0.9542,  0.24771, -0.11071, -0.95501,  0.24465,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2213, 13815,  0.13967, -0.11979,  0.12844, -0.17417, -0.88444,  0.42601, -0.17281, -0.87817,  0.43935,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2214, 13813,  0.20845, -0.14456,  0.1353, -0.10448, -0.96714,  0.19455, -0.10749, -0.96167,  0.21856, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2215, 13815,  0.13967, -0.11979,  0.12844, -0.17417, -0.88444,  0.42601, -0.17281, -0.87817,  0.43935,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2216, 13816,  0.13982, -0.12112,  0.12611, -0.16935, -0.93536,  0.30058, -0.17147, -0.91023,  0.36889, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2217, 13817,  0.34799, -0.16629,  0.14716, -0.02971, -0.99099,  0.07795, -0.02953, -0.99095,  0.07845,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2218, 13818,  0.34785, -0.16611,  0.14943, -0.02938, -0.99091,  0.07903, -0.02938, -0.99091,  0.07903,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2219, 13819,  0.27571, -0.15855,  0.14405, -0.05747, -0.98242,  0.12167, -0.05742, -0.98241,  0.12171,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2220, 13817,  0.34799, -0.16629,  0.14716, -0.02971, -0.99099,  0.07795, -0.02953, -0.99095,  0.07845,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2221, 13819,  0.27571, -0.15855,  0.14405, -0.05747, -0.98242,  0.12167, -0.05742, -0.98241,  0.12171,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2222, 13820,  0.27584, -0.15883,  0.14178, -0.05624, -0.98257,  0.12101, -0.05678, -0.98249,  0.12136, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2223, 13821,  0.27932, -0.13782,  0.14453, -0.12105, -0.44849,  0.88473, -0.11831, -0.44781,  0.88545, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2224, 13822,  0.27916, -0.13985,  0.14348, -0.1155, -0.44797,  0.88574, -0.11542, -0.4478,  0.88583, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2225, 13823,  0.35121, -0.14645,  0.14613, -0.1021, -0.49308,  0.8631, -0.1021, -0.49308,  0.8631, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2226, 13821,  0.27932, -0.13782,  0.14453, -0.12105, -0.44849,  0.88473, -0.11831, -0.44781,  0.88545, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2227, 13823,  0.35121, -0.14645,  0.14613, -0.1021, -0.49308,  0.8631, -0.1021, -0.49308,  0.8631, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2228, 13824,  0.35136, -0.14446,  0.14728, -0.10626, -0.494,  0.86207, -0.10419, -0.49333,  0.86271, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2229, 13825,  0.2117, -0.1304,  0.13972, -0.12424, -0.42972,  0.89389, -0.12448, -0.45919,  0.87908, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2230, 13826,  0.21154, -0.13246,  0.13872, -0.12437, -0.48899,  0.86288, -0.12464, -0.49105,  0.86167,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2231, 13827,  0.27916, -0.13985,  0.14348, -0.1155, -0.44797,  0.88574, -0.11542, -0.4478,  0.88583, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2232, 13825,  0.2117, -0.1304,  0.13972, -0.12424, -0.42972,  0.89389, -0.12448, -0.45919,  0.87908, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2233, 13827,  0.27916, -0.13985,  0.14348, -0.1155, -0.44797,  0.88574, -0.11542, -0.4478,  0.88583, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2234, 13828,  0.27932, -0.13782,  0.14453, -0.12105, -0.44849,  0.88473, -0.11831, -0.44781,  0.88545, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2235, 13829,  0.79741, -0.03683,  0.2041,  0.07177, -0.12927,  0.98887,  0.09481, -0.12322,  0.9877,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2236, 13830,  0.80131, -0.03408,  0.20355,  0.1124, -0.09855,  0.98864,  0.11623, -0.10283,  0.98775,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2237, 13831,  0.7473, -0.03724,  0.2071,  0.05227, -0.12615,  0.99041,  0.05239, -0.13835,  0.98877, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2238, 13829,  0.79741, -0.03683,  0.2041,  0.07177, -0.12927,  0.98887,  0.09481, -0.12322,  0.9877,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2239, 13831,  0.7473, -0.03724,  0.2071,  0.05227, -0.12615,  0.99041,  0.05239, -0.13835,  0.98877, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2240, 13832,  0.74738, -0.03948,  0.20663,  0.02001, -0.23682,  0.97109,  0.0377, -0.18609,  0.98157,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2241, 13833,  0.27118, -0.03728,  0.18637, -0.11654, -0.30266,  0.94515, -0.11428, -0.3029,  0.94535,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2242, 13834,  0.27116, -0.03509,  0.18707, -0.11179, -0.30331,  0.94552, -0.11179, -0.30329,  0.94552,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2243, 13835,  0.20184, -0.03333,  0.17839, -0.12252, -0.31265,  0.94086, -0.12252, -0.31254,  0.94089,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2244, 13833,  0.27118, -0.03728,  0.18637, -0.11654, -0.30266,  0.94515, -0.11428, -0.3029,  0.94535,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2245, 13835,  0.20184, -0.03333,  0.17839, -0.12252, -0.31265,  0.94086, -0.12252, -0.31254,  0.94089,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2246, 13836,  0.20184, -0.0355,  0.17766, -0.12741, -0.31405,  0.93975, -0.12509, -0.31312,  0.94037,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2247, 13837,  0.27584, -0.15883,  0.14178, -0.05624, -0.98257,  0.12101, -0.05678, -0.98249,  0.12136, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2248, 13838,  0.27571, -0.15855,  0.14405, -0.05747, -0.98242,  0.12167, -0.05742, -0.98241,  0.12171,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2249, 13839,  0.20834, -0.1441,  0.13754, -0.11093, -0.9542,  0.24771, -0.11071, -0.95501,  0.24465,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2250, 13837,  0.27584, -0.15883,  0.14178, -0.05624, -0.98257,  0.12101, -0.05678, -0.98249,  0.12136, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2251, 13839,  0.20834, -0.1441,  0.13754, -0.11093, -0.9542,  0.24771, -0.11071, -0.95501,  0.24465,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2252, 13840,  0.20845, -0.14456,  0.1353, -0.10448, -0.96714,  0.19455, -0.10749, -0.96167,  0.21856, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2253, 13841,  0.21481, -0.14378,  0.01305, -0.10441, -0.9672, -0.19577, -0.11077, -0.96657, -0.19549,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2254, 13842,  0.21486, -0.14333,  0.01081, -0.1175, -0.96575, -0.1957, -0.11751, -0.96579, -0.19547,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2255, 13843,  0.28337, -0.15034,  0.01272, -0.0748, -0.96123, -0.23331, -0.07471, -0.96119, -0.23351, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2256, 13841,  0.21481, -0.14378,  0.01305, -0.10441, -0.9672, -0.19577, -0.11077, -0.96657, -0.19549,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2257, 13843,  0.28337, -0.15034,  0.01272, -0.0748, -0.96123, -0.23331, -0.07471, -0.96119, -0.23351, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2258, 13844,  0.28335, -0.15087,  0.01495, -0.06107, -0.96221, -0.2331, -0.06751, -0.96168, -0.23363,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2259, 13845,  0.14147, -0.11944,  0.13169, -0.13722, -0.43458,  0.88895, -0.14614, -0.52896,  0.83468,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2260, 13846,  0.14157, -0.1208,  0.13039, -0.14909, -0.59029,  0.79191, -0.15333, -0.62075,  0.76742,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2261, 13847,  0.21154, -0.13246,  0.13872, -0.12437, -0.48899,  0.86288, -0.12464, -0.49105,  0.86167,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2262, 13845,  0.14147, -0.11944,  0.13169, -0.13722, -0.43458,  0.88895, -0.14614, -0.52896,  0.83468,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2263, 13847,  0.21154, -0.13246,  0.13872, -0.12437, -0.48899,  0.86288, -0.12464, -0.49105,  0.86167,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2264, 13848,  0.2117, -0.1304,  0.13972, -0.12424, -0.42972,  0.89389, -0.12448, -0.45919,  0.87908, -1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2265, 13849,  0.20184, -0.0355,  0.17766, -0.12741, -0.31405,  0.93975, -0.12509, -0.31312,  0.94037,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2266, 13850,  0.20184, -0.03333,  0.17839, -0.12252, -0.31265,  0.94086, -0.12252, -0.31254,  0.94089,  1.00,  1.00,  0.50196,  0.50196,  0.00,  0.70945,  0.52541
2267, 13851,  0.13186, -0.0302,  0.16805, -0.1532, -0.3417,  0.92457, -0.15322, -0.34174,  0.92455, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2268, 13849,  0.20184, -0.0355,  0.17766, -0.12741, -0.31405,  0.93975, -0.12509, -0.31312,  0.94037,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
2269, 13851,  0.13186, -0.0302,  0.16805, -0.1532, -0.3417,  0.92457, -0.15322, -0.34174,  0.92455, -1.00,  1.00,  0.50196,  0.50196,  0.00,  0.71454,  0.52541
2270, 13852,  0.13186, -0.03234,  0.16722, -0.15452, -0.34591,  0.92276, -0.15407, -0.34424,  0.92347,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.71454,  0.52031
2271, 13853,  0.13186, -0.03234,  0.16722, -0.15452, -0.34591,  0.92276, -0.15407, -0.34424,  0.92347,  1.00,  1.00,  0.50196,  0.50196,  0.50196,  0.70945,  0.52031
