VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input2.z, _input2.w, _input3.x, _input3.y, _input4.x, _input4.y
7924, 2351,  0.55982, -0.15077, -0.16881, -0.02236, -0.8666, -0.49761,  1.00,  0.50196,  0.50196,  0.50196,  0.31177,  0.14746,  0.31177,  0.14746
7925, 2354,  0.58332, -0.14431, -0.16336, -0.00935, -0.86796, -0.4959,  1.00,  0.50196,  0.50196,  0.50196,  0.30762,  0.13037,  0.30762,  0.13037
7926, 2355,  0.60093, -0.13701, -0.1575, -0.00018, -0.86876, -0.49492,  1.00,  0.50196,  0.50196,  0.50196,  0.30347,  0.11707,  0.30347,  0.11707
7927, 2353,  0.58479, -0.15012, -0.16511, -0.00907, -0.8681, -0.49566,  1.00,  0.50196,  0.50196,  0.50196,  0.31201,  0.12988,  0.31201,  0.12988
7928, 2354,  0.58332, -0.14431, -0.16336, -0.00935, -0.86796, -0.4959,  1.00,  0.50196,  0.50196,  0.50196,  0.30762,  0.13037,  0.30762,  0.13037
7929, 2355,  0.60093, -0.13701, -0.1575, -0.00018, -0.86876, -0.49492,  1.00,  0.50196,  0.50196,  0.50196,  0.30347,  0.11707,  0.30347,  0.11707
7930, 2356,  0.60212, -0.14173, -0.15942, -0.00002, -0.86885, -0.49477,  1.00,  0.50196,  0.50196,  0.50196,  0.30713,  0.11694,  0.30713,  0.11694
7931, 2353,  0.58479, -0.15012, -0.16511, -0.00907, -0.8681, -0.49566,  1.00,  0.50196,  0.50196,  0.50196,  0.31201,  0.12988,  0.31201,  0.12988
7932, 2357,  0.61609, -0.12747, -0.14994,  0.00551, -0.86937, -0.49399,  1.00,  0.50196,  0.50196,  0.50196,  0.29785,  0.10461,  0.29785,  0.10461
7933, 2358,  0.60212, -0.14173, -0.15942, -0.00002, -0.86885, -0.49477,  1.00,  0.50196,  0.50196,  0.50196,  0.30713,  0.11694,  0.30713,  0.11694
7934, 2355,  0.60093, -0.13701, -0.1575, -0.00018, -0.86876, -0.49492,  1.00,  0.50196,  0.50196,  0.50196,  0.30347,  0.11707,  0.30347,  0.11707
7935, 2357,  0.61609, -0.12747, -0.14994,  0.00551, -0.86937, -0.49399,  1.00,  0.50196,  0.50196,  0.50196,  0.29785,  0.10461,  0.29785,  0.10461
7936, 2359,  0.617, -0.1309, -0.15158,  0.00562, -0.86943, -0.49388,  1.00,  0.50196,  0.50196,  0.50196,  0.30078,  0.10468,  0.30078,  0.10468
7937, 2358,  0.60212, -0.14173, -0.15942, -0.00002, -0.86885, -0.49477,  1.00,  0.50196,  0.50196,  0.50196,  0.30713,  0.11694,  0.30713,  0.11694
7938, 2359,  0.617, -0.1309, -0.15158,  0.00562, -0.86943, -0.49388,  1.00,  0.50196,  0.50196,  0.50196,  0.30078,  0.10468,  0.30078,  0.10468
7939, 2357,  0.61609, -0.12747, -0.14994,  0.00551, -0.86937, -0.49399,  1.00,  0.50196,  0.50196,  0.50196,  0.29785,  0.10461,  0.29785,  0.10461
7940, 2360,  0.62671, -0.11676, -0.1415,  0.00881, -0.86977, -0.49334,  1.00,  0.50196,  0.50196,  0.50196,  0.29126,  0.09448,  0.29126,  0.09448
7941, 2359,  0.617, -0.1309, -0.15158,  0.00562, -0.86943, -0.49388,  1.00,  0.50196,  0.50196,  0.50196,  0.30078,  0.10468,  0.30078,  0.10468
7942, 2360,  0.62671, -0.11676, -0.1415,  0.00881, -0.86977, -0.49334,  1.00,  0.50196,  0.50196,  0.50196,  0.29126,  0.09448,  0.29126,  0.09448
7943, 2361,  0.62763, -0.11884, -0.14303,  0.00888, -0.86982, -0.49325,  1.00,  0.50196,  0.50196,  0.50196,  0.29321,  0.09448,  0.29321,  0.09448
7944, 2362,  0.63514, -0.10504, -0.13293,  0.01028, -0.8702, -0.49259,  1.00,  0.50196,  0.50196,  1.00,  0.28369,  0.08551,  0.28369,  0.08551
7945, 2361,  0.62763, -0.11884, -0.14303,  0.00888, -0.86982, -0.49325,  1.00,  0.50196,  0.50196,  0.50196,  0.29321,  0.09448,  0.29321,  0.09448
7946, 2360,  0.62671, -0.11676, -0.1415,  0.00881, -0.86977, -0.49334,  1.00,  0.50196,  0.50196,  0.50196,  0.29126,  0.09448,  0.29126,  0.09448
7947, 2363,  0.62671, -0.11676, -0.1415,  0.00881, -0.86977, -0.49334,  1.00,  0.50196,  0.50196,  0.50196,  0.29126,  0.09448,  0.29126,  0.09448
7948, 2364,  0.62521, -0.11723, -0.13743,  0.00872, -0.86975, -0.49338,  1.00,  0.50196,  0.50196,  0.50196,  0.28857,  0.09583,  0.28857,  0.09583
7949, 2362,  0.63514, -0.10504, -0.13293,  0.01028, -0.8702, -0.49259,  1.00,  0.50196,  0.50196,  1.00,  0.28369,  0.08551,  0.28369,  0.08551
7950, 2365,  0.61374, -0.12953, -0.14177,  0.0054, -0.86935, -0.49401,  1.00,  0.50196,  0.50196,  0.50196,  0.29248,  0.10706,  0.29248,  0.10706
7951, 2364,  0.62521, -0.11723, -0.13743,  0.00872, -0.86975, -0.49338,  1.00,  0.50196,  0.50196,  0.50196,  0.28857,  0.09583,  0.28857,  0.09583
7952, 2363,  0.62671, -0.11676, -0.1415,  0.00881, -0.86977, -0.49334,  1.00,  0.50196,  0.50196,  0.50196,  0.29126,  0.09448,  0.29126,  0.09448
7953, 2365,  0.61374, -0.12953, -0.14177,  0.0054, -0.86935, -0.49401,  1.00,  0.50196,  0.50196,  0.50196,  0.29248,  0.10706,  0.29248,  0.10706
7954, 2363,  0.62671, -0.11676, -0.1415,  0.00881, -0.86977, -0.49334,  1.00,  0.50196,  0.50196,  0.50196,  0.29126,  0.09448,  0.29126,  0.09448
7955, 2366,  0.61609, -0.12747, -0.14994,  0.00551, -0.86937, -0.49399,  1.00,  0.50196,  0.50196,  0.50196,  0.29785,  0.10461,  0.29785,  0.10461
7956, 2367,  0.59842, -0.14134, -0.14684, -0.0002, -0.86879, -0.49487,  1.00,  0.50196,  0.50196,  0.50196,  0.2959,  0.1203,  0.2959,  0.1203
7957, 2365,  0.61374, -0.12953, -0.14177,  0.0054, -0.86935, -0.49401,  1.00,  0.50196,  0.50196,  0.50196,  0.29248,  0.10706,  0.29248,  0.10706
7958, 2366,  0.61609, -0.12747, -0.14994,  0.00551, -0.86937, -0.49399,  1.00,  0.50196,  0.50196,  0.50196,  0.29785,  0.10461,  0.29785,  0.10461
7959, 2367,  0.59842, -0.14134, -0.14684, -0.0002, -0.86879, -0.49487,  1.00,  0.50196,  0.50196,  0.50196,  0.2959,  0.1203,  0.2959,  0.1203
7960, 2366,  0.61609, -0.12747, -0.14994,  0.00551, -0.86937, -0.49399,  1.00,  0.50196,  0.50196,  0.50196,  0.29785,  0.10461,  0.29785,  0.10461
7961, 2368,  0.60093, -0.13701, -0.1575, -0.00018, -0.86876, -0.49492,  1.00,  0.50196,  0.50196,  0.50196,  0.30347,  0.11707,  0.30347,  0.11707
7962, 2369,  0.58056, -0.15082, -0.15038, -0.00931, -0.86839, -0.49514,  1.00,  0.50196,  0.50196,  0.50196,  0.29785,  0.13416,  0.29785,  0.13416
7963, 2367,  0.59842, -0.14134, -0.14684, -0.0002, -0.86879, -0.49487,  1.00,  0.50196,  0.50196,  0.50196,  0.2959,  0.1203,  0.2959,  0.1203
7964, 2368,  0.60093, -0.13701, -0.1575, -0.00018, -0.86876, -0.49492,  1.00,  0.50196,  0.50196,  0.50196,  0.30347,  0.11707,  0.30347,  0.11707
7965, 2369,  0.58056, -0.15082, -0.15038, -0.00931, -0.86839, -0.49514,  1.00,  0.50196,  0.50196,  0.50196,  0.29785,  0.13416,  0.29785,  0.13416
7966, 2368,  0.60093, -0.13701, -0.1575, -0.00018, -0.86876, -0.49492,  1.00,  0.50196,  0.50196,  0.50196,  0.30347,  0.11707,  0.30347,  0.11707
7967, 2370,  0.58332, -0.14431, -0.16336, -0.00935, -0.86796, -0.4959,  1.00,  0.50196,  0.50196,  0.50196,  0.30762,  0.13037,  0.30762,  0.13037
7968, 2371,  0.55608, -0.15756, -0.15327, -0.02235, -0.86814, -0.49492,  1.00,  0.50196,  0.50196,  0.50196,  0.30029,  0.15149,  0.30029,  0.15149
7969, 2369,  0.58056, -0.15082, -0.15038, -0.00931, -0.86839, -0.49514,  1.00,  0.50196,  0.50196,  0.50196,  0.29785,  0.13416,  0.29785,  0.13416
7970, 2370,  0.58332, -0.14431, -0.16336, -0.00935, -0.86796, -0.4959,  1.00,  0.50196,  0.50196,  0.50196,  0.30762,  0.13037,  0.30762,  0.13037
7971, 2371,  0.55608, -0.15756, -0.15327, -0.02235, -0.86814, -0.49492,  1.00,  0.50196,  0.50196,  0.50196,  0.30029,  0.15149,  0.30029,  0.15149
7972, 2370,  0.58332, -0.14431, -0.16336, -0.00935, -0.86796, -0.4959,  1.00,  0.50196,  0.50196,  0.50196,  0.30762,  0.13037,  0.30762,  0.13037
7973, 2372,  0.55982, -0.15077, -0.16881, -0.02236, -0.8666, -0.49761,  1.00,  0.50196,  0.50196,  0.50196,  0.31177,  0.14746,  0.31177,  0.14746
7974, 2373,  0.5359, -0.16075, -0.15312, -0.03546, -0.86879, -0.49287,  1.00,  0.50196,  0.50196,  0.50196,  0.30054,  0.16541,  0.30054,  0.16541
7975, 2371,  0.55608, -0.15756, -0.15327, -0.02235, -0.86814, -0.49492,  1.00,  0.50196,  0.50196,  0.50196,  0.30029,  0.15149,  0.30029,  0.15149
7976, 2372,  0.55982, -0.15077, -0.16881, -0.02236, -0.8666, -0.49761,  1.00,  0.50196,  0.50196,  0.50196,  0.31177,  0.14746,  0.31177,  0.14746
7977, 2373,  0.5359, -0.16075, -0.15312, -0.03546, -0.86879, -0.49287,  1.00,  0.50196,  0.50196,  0.50196,  0.30054,  0.16541,  0.30054,  0.16541
7978, 2372,  0.55982, -0.15077, -0.16881, -0.02236, -0.8666, -0.49761,  1.00,  0.50196,  0.50196,  0.50196,  0.31177,  0.14746,  0.31177,  0.14746
7979, 2374,  0.53716, -0.15443, -0.17205, -0.03673, -0.86489, -0.49958,  1.00,  0.50196,  0.50196,  0.50196,  0.31445,  0.16345,  0.31445,  0.16345
7980, 2375,  0.51054, -0.16079, -0.15274, -0.05351, -0.86931, -0.49022,  1.00,  0.50196,  0.50196,  0.50196,  0.30103,  0.18286,  0.30103,  0.18286
7981, 2373,  0.5359, -0.16075, -0.15312, -0.03546, -0.86879, -0.49287,  1.00,  0.50196,  0.50196,  0.50196,  0.30054,  0.16541,  0.30054,  0.16541
7982, 2374,  0.53716, -0.15443, -0.17205, -0.03673, -0.86489, -0.49958,  1.00,  0.50196,  0.50196,  0.50196,  0.31445,  0.16345,  0.31445,  0.16345
7983, 2375,  0.51054, -0.16079, -0.15274, -0.05351, -0.86931, -0.49022,  1.00,  0.50196,  0.50196,  0.50196,  0.30103,  0.18286,  0.30103,  0.18286
7984, 2374,  0.53716, -0.15443, -0.17205, -0.03673, -0.86489, -0.49958,  1.00,  0.50196,  0.50196,  0.50196,  0.31445,  0.16345,  0.31445,  0.16345
7985, 2376,  0.50864, -0.155, -0.17381, -0.05615, -0.86215, -0.50242,  1.00,  0.50196,  0.50196,  0.50196,  0.31641,  0.18335,  0.31641,  0.18335
7986, 2377,  0.48142, -0.16, -0.15176, -0.07507, -0.86971, -0.4866,  1.00,  0.50196,  0.50196,  0.50196,  0.30103,  0.20288,  0.30103,  0.20288
7987, 2375,  0.51054, -0.16079, -0.15274, -0.05351, -0.86931, -0.49022,  1.00,  0.50196,  0.50196,  0.50196,  0.30103,  0.18286,  0.30103,  0.18286
7988, 2376,  0.50864, -0.155, -0.17381, -0.05615, -0.86215, -0.50242,  1.00,  0.50196,  0.50196,  0.50196,  0.31641,  0.18335,  0.31641,  0.18335
7989, 2377,  0.48142, -0.16, -0.15176, -0.07507, -0.86971, -0.4866,  1.00,  0.50196,  0.50196,  0.50196,  0.30103,  0.20288,  0.30103,  0.20288
7990, 2376,  0.50864, -0.155, -0.17381, -0.05615, -0.86215, -0.50242,  1.00,  0.50196,  0.50196,  0.50196,  0.31641,  0.18335,  0.31641,  0.18335
7991, 2378,  0.47632, -0.15301, -0.17552, -0.07933, -0.85752, -0.50711,  1.00,  0.50196,  0.50196,  0.50196,  0.31836,  0.20581,  0.31836,  0.20581
7992, 2379,  0.44942, -0.15691, -0.15002, -0.10035, -0.86914, -0.48296,  1.00,  0.50196,  0.50196,  0.50196,  0.30103,  0.2251,  0.30103,  0.2251
7993, 2377,  0.48142, -0.16, -0.15176, -0.07507, -0.86971, -0.4866,  1.00,  0.50196,  0.50196,  0.50196,  0.30103,  0.20288,  0.30103,  0.20288
7994, 2378,  0.47632, -0.15301, -0.17552, -0.07933, -0.85752, -0.50711,  1.00,  0.50196,  0.50196,  0.50196,  0.31836,  0.20581,  0.31836,  0.20581
7995, 2379,  0.44942, -0.15691, -0.15002, -0.10035, -0.86914, -0.48296,  1.00,  0.50196,  0.50196,  0.50196,  0.30103,  0.2251,  0.30103,  0.2251
7996, 2378,  0.47632, -0.15301, -0.17552, -0.07933, -0.85752, -0.50711,  1.00,  0.50196,  0.50196,  0.50196,  0.31836,  0.20581,  0.31836,  0.20581
7997, 2380,  0.44077, -0.14926, -0.17523, -0.10668, -0.85127, -0.51242,  1.00,  0.50196,  0.50196,  0.50196,  0.31958,  0.23035,  0.31958,  0.23035
7998, 2381,  0.41218, -0.15268, -0.14502, -0.14442, -0.86774, -0.47446,  1.00,  0.50196,  0.50196,  0.00,  0.30103,  0.25073,  0.30103,  0.25073
7999, 2379,  0.44942, -0.15691, -0.15002, -0.10035, -0.86914, -0.48296,  1.00,  0.50196,  0.50196,  0.50196,  0.30103,  0.2251,  0.30103,  0.2251
8000, 2380,  0.44077, -0.14926, -0.17523, -0.10668, -0.85127, -0.51242,  1.00,  0.50196,  0.50196,  0.50196,  0.31958,  0.23035,  0.31958,  0.23035
8001, 2381,  0.41218, -0.15268, -0.14502, -0.14442, -0.86774, -0.47446,  1.00,  0.50196,  0.50196,  0.00,  0.30103,  0.25073,  0.30103,  0.25073
8002, 2380,  0.44077, -0.14926, -0.17523, -0.10668, -0.85127, -0.51242,  1.00,  0.50196,  0.50196,  0.50196,  0.31958,  0.23035,  0.31958,  0.23035
8003, 2382,  0.40348, -0.14365, -0.1705, -0.15429, -0.84237, -0.51514,  1.00,  0.50196,  0.50196,  0.50196,  0.31982,  0.25562,  0.31982,  0.25562
8004, 2382,  0.40348, -0.14365, -0.1705, -0.15429, -0.84237, -0.51514,  1.00,  0.50196,  0.50196,  0.50196,  0.31982,  0.25562,  0.31982,  0.25562
8005, 2383,  0.36448, -0.1421, -0.13789, -0.16966, -0.86232, -0.47641,  1.00,  0.50196,  0.50196,  0.00,  0.30151,  0.2854,  0.30151,  0.2854
8006, 2381,  0.41218, -0.15268, -0.14502, -0.14442, -0.86774, -0.47446,  1.00,  0.50196,  0.50196,  0.00,  0.30103,  0.25073,  0.30103,  0.25073
8007, 2382,  0.40348, -0.14365, -0.1705, -0.15429, -0.84237, -0.51514,  1.00,  0.50196,  0.50196,  0.50196,  0.31982,  0.25562,  0.31982,  0.25562
8008, 2384,  0.35714, -0.13606, -0.16267, -0.18117, -0.83079, -0.52565,  1.00,  0.50196,  0.50196,  0.50196,  0.32007,  0.28833,  0.32007,  0.28833
8009, 2383,  0.36448, -0.1421, -0.13789, -0.16966, -0.86232, -0.47641,  1.00,  0.50196,  0.50196,  0.00,  0.30151,  0.2854,  0.30151,  0.2854
8010, 2384,  0.35714, -0.13606, -0.16267, -0.18117, -0.83079, -0.52565,  1.00,  0.50196,  0.50196,  0.50196,  0.32007,  0.28833,  0.32007,  0.28833
8011, 2385,  0.32181, -0.13247, -0.12973, -0.1855, -0.8552, -0.4839,  1.00,  0.50196,  0.50196,  0.50196,  0.30225,  0.31616,  0.30225,  0.31616
8012, 2383,  0.36448, -0.1421, -0.13789, -0.16966, -0.86232, -0.47641,  1.00,  0.50196,  0.50196,  0.00,  0.30151,  0.2854,  0.30151,  0.2854
8013, 2384,  0.35714, -0.13606, -0.16267, -0.18117, -0.83079, -0.52565,  1.00,  0.50196,  0.50196,  0.50196,  0.32007,  0.28833,  0.32007,  0.28833
8014, 2386,  0.31278, -0.12688, -0.15198, -0.19591, -0.81975, -0.53813,  1.00,  0.50196,  0.50196,  0.50196,  0.31909,  0.32031,  0.31909,  0.32031
8015, 2385,  0.32181, -0.13247, -0.12973, -0.1855, -0.8552, -0.4839,  1.00,  0.50196,  0.50196,  0.50196,  0.30225,  0.31616,  0.30225,  0.31616
8016, 2386,  0.31278, -0.12688, -0.15198, -0.19591, -0.81975, -0.53813,  1.00,  0.50196,  0.50196,  0.50196,  0.31909,  0.32031,  0.31909,  0.32031
8017, 2387,  0.28452, -0.1225, -0.12365, -0.17894, -0.84968, -0.49594,  1.00,  0.50196,  0.50196,  0.50196,  0.30273,  0.34302,  0.30273,  0.34302
8018, 2385,  0.32181, -0.13247, -0.12973, -0.1855, -0.8552, -0.4839,  1.00,  0.50196,  0.50196,  0.50196,  0.30225,  0.31616,  0.30225,  0.31616
8019, 2386,  0.31278, -0.12688, -0.15198, -0.19591, -0.81975, -0.53813,  1.00,  0.50196,  0.50196,  0.50196,  0.31909,  0.32031,  0.31909,  0.32031
8020, 2388,  0.27748, -0.11994, -0.14612, -0.19032, -0.8078, -0.55785,  1.00,  0.50196,  0.50196,  0.50196,  0.31909,  0.3457,  0.31909,  0.3457
8021, 2387,  0.28452, -0.1225, -0.12365, -0.17894, -0.84968, -0.49594,  1.00,  0.50196,  0.50196,  0.50196,  0.30273,  0.34302,  0.30273,  0.34302
8022, 2388,  0.27748, -0.11994, -0.14612, -0.19032, -0.8078, -0.55785,  1.00,  0.50196,  0.50196,  0.50196,  0.31909,  0.3457,  0.31909,  0.3457
8023, 2389,  0.24654, -0.11467, -0.11795, -0.17817, -0.84421, -0.50524,  1.00,  0.50196,  0.50196,  0.50196,  0.30322,  0.37036,  0.30322,  0.37036
8024, 2387,  0.28452, -0.1225, -0.12365, -0.17894, -0.84968, -0.49594,  1.00,  0.50196,  0.50196,  0.50196,  0.30273,  0.34302,  0.30273,  0.34302
8025, 2388,  0.27748, -0.11994, -0.14612, -0.19032, -0.8078, -0.55785,  1.00,  0.50196,  0.50196,  0.50196,  0.31909,  0.3457,  0.31909,  0.3457
8026, 2390,  0.24233, -0.11282, -0.13867, -0.19123, -0.79652, -0.57321,  1.00,  0.50196,  0.50196,  0.50196,  0.31812,  0.37085,  0.31812,  0.37085
8027, 2389,  0.24654, -0.11467, -0.11795, -0.17817, -0.84421, -0.50524,  1.00,  0.50196,  0.50196,  0.50196,  0.30322,  0.37036,  0.30322,  0.37036
8028, 2389,  0.24654, -0.11467, -0.11795, -0.17817, -0.84421, -0.50524,  1.00,  0.50196,  0.50196,  0.50196,  0.30322,  0.37036,  0.30322,  0.37036
8029, 2390,  0.24233, -0.11282, -0.13867, -0.19123, -0.79652, -0.57321,  1.00,  0.50196,  0.50196,  0.50196,  0.31812,  0.37085,  0.31812,  0.37085
8030, 2391,  0.21364, -0.10822, -0.13341, -0.1947, -0.78546, -0.58669,  1.00,  0.50196,  0.50196,  0.50196,  0.31836,  0.39111,  0.31836,  0.39111
8031, 2392,  0.50882, -0.19207, -0.03412, -0.16446, -0.97822,  0.12574,  1.00,  0.50196,  0.50196,  0.50196,  0.96533,  0.06088,  0.96533,  0.06088
8032, 2393,  0.52508, -0.18301, -0.0145, -0.15651, -0.96773,  0.19728,  1.00,  0.50196,  0.50196,  1.00,  0.95996,  0.02538,  0.95996,  0.02538
8033, 2394,  0.50855, -0.19384, -0.03225, -0.16426, -0.97764,  0.13049,  1.00,  0.50196,  0.50196,  0.50196,  0.9624,  0.06052,  0.9624,  0.06052
8034, 2395,  0.49854, -0.19592, -0.04307, -0.17307, -0.98075,  0.08791,  1.00,  0.50196,  0.50196,  0.50196,  0.96826,  0.08215,  0.96826,  0.08215
8035, 2392,  0.50882, -0.19207, -0.03412, -0.16446, -0.97822,  0.12574,  1.00,  0.50196,  0.50196,  0.50196,  0.96533,  0.06088,  0.96533,  0.06088
8036, 2394,  0.50855, -0.19384, -0.03225, -0.16426, -0.97764,  0.13049,  1.00,  0.50196,  0.50196,  0.50196,  0.9624,  0.06052,  0.9624,  0.06052
8037, 2395,  0.49854, -0.19592, -0.04307, -0.17307, -0.98075,  0.08791,  1.00,  0.50196,  0.50196,  0.50196,  0.96826,  0.08215,  0.96826,  0.08215
8038, 2394,  0.50855, -0.19384, -0.03225, -0.16426, -0.97764,  0.13049,  1.00,  0.50196,  0.50196,  0.50196,  0.9624,  0.06052,  0.9624,  0.06052
8039, 2396,  0.49686, -0.19909, -0.04086, -0.17293, -0.97985,  0.09766,  1.00,  0.50196,  0.50196,  0.50196,  0.96289,  0.08368,  0.96289,  0.08368
8040, 2397,  0.48591, -0.19905, -0.05152, -0.1856, -0.98068,  0.05557,  1.00,  0.50196,  0.50196,  0.50196,  0.97021,  0.10205,  0.97021,  0.10205
8041, 2395,  0.49854, -0.19592, -0.04307, -0.17307, -0.98075,  0.08791,  1.00,  0.50196,  0.50196,  0.50196,  0.96826,  0.08215,  0.96826,  0.08215
8042, 2396,  0.49686, -0.19909, -0.04086, -0.17293, -0.97985,  0.09766,  1.00,  0.50196,  0.50196,  0.50196,  0.96289,  0.08368,  0.96289,  0.08368
8043, 2397,  0.48591, -0.19905, -0.05152, -0.1856, -0.98068,  0.05557,  1.00,  0.50196,  0.50196,  0.50196,  0.97021,  0.10205,  0.97021,  0.10205
8044, 2396,  0.49686, -0.19909, -0.04086, -0.17293, -0.97985,  0.09766,  1.00,  0.50196,  0.50196,  0.50196,  0.96289,  0.08368,  0.96289,  0.08368
8045, 2398,  0.48388, -0.20263, -0.04885, -0.1854, -0.97999,  0.06718,  1.00,  0.50196,  0.50196,  0.50196,  0.96387,  0.10382,  0.96387,  0.10382
8046, 2399,  0.46039, -0.20539, -0.06132, -0.21685, -0.97562,  0.01615,  1.00,  0.50196,  0.50196,  0.50196,  0.96631,  0.13672,  0.96631,  0.13672
8047, 2397,  0.48591, -0.19905, -0.05152, -0.1856, -0.98068,  0.05557,  1.00,  0.50196,  0.50196,  0.50196,  0.97021,  0.10205,  0.97021,  0.10205
8048, 2398,  0.48388, -0.20263, -0.04885, -0.1854, -0.97999,  0.06718,  1.00,  0.50196,  0.50196,  0.50196,  0.96387,  0.10382,  0.96387,  0.10382
8049, 2399,  0.46039, -0.20539, -0.06132, -0.21685, -0.97562,  0.01615,  1.00,  0.50196,  0.50196,  0.50196,  0.96631,  0.13672,  0.96631,  0.13672
8050, 2400,  0.46218, -0.20092, -0.06419, -0.21736, -0.97561,  0.00726,  1.00,  0.50196,  0.50196,  0.50196,  0.97363,  0.13538,  0.97363,  0.13538
8051, 2397,  0.48591, -0.19905, -0.05152, -0.1856, -0.98068,  0.05557,  1.00,  0.50196,  0.50196,  0.50196,  0.97021,  0.10205,  0.97021,  0.10205
8052, 2401,  0.43883, -0.20393, -0.0707, -0.2375, -0.97076, -0.02448,  1.00,  0.50196,  0.50196,  0.50196,  0.96924,  0.16699,  0.96924,  0.16699
8053, 2400,  0.46218, -0.20092, -0.06419, -0.21736, -0.97561,  0.00726,  1.00,  0.50196,  0.50196,  0.50196,  0.97363,  0.13538,  0.97363,  0.13538
8054, 2399,  0.46039, -0.20539, -0.06132, -0.21685, -0.97562,  0.01615,  1.00,  0.50196,  0.50196,  0.50196,  0.96631,  0.13672,  0.96631,  0.13672
8055, 2401,  0.43883, -0.20393, -0.0707, -0.2375, -0.97076, -0.02448,  1.00,  0.50196,  0.50196,  0.50196,  0.96924,  0.16699,  0.96924,  0.16699
8056, 2402,  0.43981, -0.19929, -0.07254, -0.2384, -0.97035, -0.0312,  1.00,  0.50196,  0.50196,  0.50196,  0.97559,  0.16687,  0.97559,  0.16687
8057, 2400,  0.46218, -0.20092, -0.06419, -0.21736, -0.97561,  0.00726,  1.00,  0.50196,  0.50196,  0.50196,  0.97363,  0.13538,  0.97363,  0.13538
8058, 2403,  0.40778, -0.19166, -0.08308, -0.26468, -0.96009, -0.0899,  1.00,  0.50196,  0.50196,  0.50196,  0.98145,  0.21277,  0.98145,  0.21277
8059, 2402,  0.43981, -0.19929, -0.07254, -0.2384, -0.97035, -0.0312,  1.00,  0.50196,  0.50196,  0.50196,  0.97559,  0.16687,  0.97559,  0.16687
8060, 2401,  0.43883, -0.20393, -0.0707, -0.2375, -0.97076, -0.02448,  1.00,  0.50196,  0.50196,  0.50196,  0.96924,  0.16699,  0.96924,  0.16699
8061, 2403,  0.40778, -0.19166, -0.08308, -0.26468, -0.96009, -0.0899,  1.00,  0.50196,  0.50196,  0.50196,  0.98145,  0.21277,  0.98145,  0.21277
8062, 2401,  0.43883, -0.20393, -0.0707, -0.2375, -0.97076, -0.02448,  1.00,  0.50196,  0.50196,  0.50196,  0.96924,  0.16699,  0.96924,  0.16699
8063, 2404,  0.40702, -0.19585, -0.0785, -0.2631, -0.96241, -0.06668,  1.00,  0.50196,  0.50196,  0.50196,  0.97363,  0.21155,  0.97363,  0.21155
8064, 2404,  0.40702, -0.19585, -0.0785, -0.2631, -0.96241, -0.06668,  1.00,  0.50196,  0.50196,  0.50196,  0.97363,  0.21155,  0.97363,  0.21155
8065, 2401,  0.43883, -0.20393, -0.0707, -0.2375, -0.97076, -0.02448,  1.00,  0.50196,  0.50196,  0.50196,  0.96924,  0.16699,  0.96924,  0.16699
8066, 2405,  0.40604, -0.19592, -0.07221, -0.26208, -0.96401, -0.04351,  1.00,  0.50196,  0.50196,  0.50196,  0.96533,  0.21179,  0.96533,  0.21179
8067, 2404,  0.40702, -0.19585, -0.0785, -0.2631, -0.96241, -0.06668,  1.00,  0.50196,  0.50196,  0.50196,  0.97363,  0.21155,  0.97363,  0.21155
8068, 2405,  0.40604, -0.19592, -0.07221, -0.26208, -0.96401, -0.04351,  1.00,  0.50196,  0.50196,  0.50196,  0.96533,  0.21179,  0.96533,  0.21179
8069, 2406,  0.3719, -0.18537, -0.07424, -0.28415, -0.95673, -0.06242,  1.00,  0.50196,  0.50196,  0.50196,  0.96338,  0.25903,  0.96338,  0.25903
8070, 2403,  0.40778, -0.19166, -0.08308, -0.26468, -0.96009, -0.0899,  1.00,  0.50196,  0.50196,  0.50196,  0.98145,  0.21277,  0.98145,  0.21277
8071, 2404,  0.40702, -0.19585, -0.0785, -0.2631, -0.96241, -0.06668,  1.00,  0.50196,  0.50196,  0.50196,  0.97363,  0.21155,  0.97363,  0.21155
8072, 2407,  0.37213, -0.18482, -0.08653, -0.2863, -0.95043, -0.12129,  1.00,  0.50196,  0.50196,  0.50196,  0.97754,  0.2605,  0.97754,  0.2605
8073, 2404,  0.40702, -0.19585, -0.0785, -0.2631, -0.96241, -0.06668,  1.00,  0.50196,  0.50196,  0.50196,  0.97363,  0.21155,  0.97363,  0.21155
8074, 2406,  0.3719, -0.18537, -0.07424, -0.28415, -0.95673, -0.06242,  1.00,  0.50196,  0.50196,  0.50196,  0.96338,  0.25903,  0.96338,  0.25903
8075, 2407,  0.37213, -0.18482, -0.08653, -0.2863, -0.95043, -0.12129,  1.00,  0.50196,  0.50196,  0.50196,  0.97754,  0.2605,  0.97754,  0.2605
8076, 2403,  0.40778, -0.19166, -0.08308, -0.26468, -0.96009, -0.0899,  1.00,  0.50196,  0.50196,  0.50196,  0.98145,  0.21277,  0.98145,  0.21277
