VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input1.w, _input2.x, _input2.y, _input2.z, _input2.w, _input3.x, _input3.y, _input3.z, _input3.w, _input4.x, _input4.y, _input5.x, _input5.y, _input6.x, _input6.y
1388, 323, -37.91366, -37.91357, -10.66527,  0.69385,  0.69385,  0.19397,  0.00, -0.70703,  0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.625,  0.5625,  0.80908,  0.19214,  0.97754,  0.22583
1389, 324, -10.4604, -52.58768,  10.66527,  0.19141,  0.9624, -0.19397,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.4375,  0.58643,  0.073,  0.86377,  0.14746
1390, 329, -10.66533, -53.61794,  4.12735E-06,  0.19507,  0.98096,  0.00,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.50,  0.60303,  0.00969,  0.86475,  0.18359
1391, 326, -20.92074, -50.50698,  4.12735E-06,  0.38257,  0.92383,  0.00,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.50,  0.69678,  0.03815,  0.90137,  0.18347
1392, 325, -0.00005, -53.61795,  10.66527,  0.00,  0.98096, -0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.4375,  0.50146,  0.06464,  0.82861,  0.14807
1393, 329, -10.66533, -53.61794,  4.12735E-06,  0.19507,  0.98096,  0.00,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.50,  0.60303,  0.00969,  0.86475,  0.18359
1394, 324, -10.4604, -52.58768,  10.66527,  0.19141,  0.9624, -0.19397,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.4375,  0.58643,  0.073,  0.86377,  0.14746
1395, 314,  9.85338, -49.53653,  20.92068, -0.18042,  0.90723, -0.38062,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.375,  0.42773,  0.13,  0.79346,  0.11145
1396, 330,  10.4603, -52.5877,  10.66527, -0.19141,  0.9624, -0.19397,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.4375,  0.4165,  0.073,  0.79297,  0.14807
1397, 325, -0.00005, -53.61795,  10.66527,  0.00,  0.98096, -0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.4375,  0.50146,  0.06464,  0.82861,  0.14807
1398, 315,  19.32815, -46.6624,  20.92068, -0.354,  0.85449, -0.38062,  0.00, -0.92383, -0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4375,  0.375,  0.35693,  0.15149,  0.75879,  0.1098
1399, 330,  10.4603, -52.5877,  10.66527, -0.19141,  0.9624, -0.19397,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.4375,  0.4165,  0.073,  0.79297,  0.14807
1400, 314,  9.85338, -49.53653,  20.92068, -0.18042,  0.90723, -0.38062,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.375,  0.42773,  0.13,  0.79346,  0.11145
1401, 326, -20.92074, -50.50698,  4.12735E-06,  0.38257,  0.92383,  0.00,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.50,  0.69678,  0.03815,  0.90137,  0.18347
1402, 331, -20.51875, -49.5365, -10.66527,  0.37549,  0.90625,  0.19397,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.5625,  0.66797,  0.09778,  0.90088,  0.22058
1403, 327, -29.78859, -44.58166, -10.66527,  0.54492,  0.81592,  0.19397,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.5625,  0.74316,  0.13806,  0.93799,  0.22241
1404, 329, -10.66533, -53.61794,  4.12735E-06,  0.19507,  0.98096,  0.00,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.50,  0.60303,  0.00969,  0.86475,  0.18359
1405, 331, -20.51875, -49.5365, -10.66527,  0.37549,  0.90625,  0.19397,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.5625,  0.66797,  0.09778,  0.90088,  0.22058
1406, 326, -20.92074, -50.50698,  4.12735E-06,  0.38257,  0.92383,  0.00,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.50,  0.69678,  0.03815,  0.90137,  0.18347
1407, 327, -29.78859, -44.58166, -10.66527,  0.54492,  0.81592,  0.19397,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.5625,  0.74316,  0.13806,  0.93799,  0.22241
1408, 332, -28.06024, -41.99501, -20.92068,  0.51367,  0.76904,  0.38062,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.625,  0.71094,  0.1864,  0.93457,  0.26147
1409, 328, -35.71389, -35.7138, -20.92068,  0.65381,  0.65381,  0.38062,  0.00, -0.70703,  0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.625,  0.625,  0.76807,  0.23328,  0.97119,  0.26685
1410, 331, -20.51875, -49.5365, -10.66527,  0.37549,  0.90625,  0.19397,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.5625,  0.66797,  0.09778,  0.90088,  0.22058
1411, 332, -28.06024, -41.99501, -20.92068,  0.51367,  0.76904,  0.38062,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.625,  0.71094,  0.1864,  0.93457,  0.26147
1412, 327, -29.78859, -44.58166, -10.66527,  0.54492,  0.81592,  0.19397,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.5625,  0.74316,  0.13806,  0.93799,  0.22241
1413, 332, -28.06024, -41.99501, -20.92068,  0.51367,  0.76904,  0.38062,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.625,  0.71094,  0.1864,  0.93457,  0.26147
1414, 333, -32.14165, -32.14157, -30.37212,  0.58936,  0.58936,  0.55273,  0.00, -0.70703,  0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.625,  0.6875,  0.72754,  0.27393,  0.9624,  0.30688
1415, 328, -35.71389, -35.7138, -20.92068,  0.65381,  0.65381,  0.38062,  0.00, -0.70703,  0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.625,  0.625,  0.76807,  0.23328,  0.97119,  0.26685
1416, 332, -28.06024, -41.99501, -20.92068,  0.51367,  0.76904,  0.38062,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.625,  0.71094,  0.1864,  0.93457,  0.26147
1417, 334, -25.25355, -37.79451, -30.37212,  0.46289,  0.69287,  0.55273,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.6875,  0.6792,  0.23425,  0.92871,  0.30103
1418, 333, -32.14165, -32.14157, -30.37212,  0.58936,  0.58936,  0.55273,  0.00, -0.70703,  0.70703,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.625,  0.6875,  0.72754,  0.27393,  0.9624,  0.30688
1419, 325, -0.00005, -53.61795,  10.66527,  0.00,  0.98096, -0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.4375,  0.50146,  0.06464,  0.82861,  0.14807
1420, 335, -0.00005, -54.66838,  4.12735E-06,  0.00,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.50,  0.50537,  0.00008,  0.8291,  0.18396
1421, 329, -10.66533, -53.61794,  4.12735E-06,  0.19507,  0.98096,  0.00,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.50,  0.60303,  0.00969,  0.86475,  0.18359
1422, 330,  10.4603, -52.5877,  10.66527, -0.19141,  0.9624, -0.19397,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.4375,  0.4165,  0.073,  0.79297,  0.14807
1423, 335, -0.00005, -54.66838,  4.12735E-06,  0.00,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.50,  0.50537,  0.00008,  0.8291,  0.18396
1424, 325, -0.00005, -53.61795,  10.66527,  0.00,  0.98096, -0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.4375,  0.50146,  0.06464,  0.82861,  0.14807
1425, 329, -10.66533, -53.61794,  4.12735E-06,  0.19507,  0.98096,  0.00,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.50,  0.60303,  0.00969,  0.86475,  0.18359
1426, 336, -10.4604, -52.58768, -10.66527,  0.19141,  0.9624,  0.19397,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.5625,  0.58643,  0.073,  0.86475,  0.21973
1427, 331, -20.51875, -49.5365, -10.66527,  0.37549,  0.90625,  0.19397,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.5625,  0.66797,  0.09778,  0.90088,  0.22058
1428, 335, -0.00005, -54.66838,  4.12735E-06,  0.00,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.50,  0.50537,  0.00008,  0.8291,  0.18396
1429, 336, -10.4604, -52.58768, -10.66527,  0.19141,  0.9624,  0.19397,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.5625,  0.58643,  0.073,  0.86475,  0.21973
1430, 329, -10.66533, -53.61794,  4.12735E-06,  0.19507,  0.98096,  0.00,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.50,  0.60303,  0.00969,  0.86475,  0.18359
1431, 331, -20.51875, -49.5365, -10.66527,  0.37549,  0.90625,  0.19397,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.5625,  0.66797,  0.09778,  0.90088,  0.22058
1432, 337, -19.32825, -46.66236, -20.92068,  0.354,  0.85449,  0.38062,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.625,  0.64551,  0.15149,  0.89893,  0.25806
1433, 332, -28.06024, -41.99501, -20.92068,  0.51367,  0.76904,  0.38062,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.625,  0.71094,  0.1864,  0.93457,  0.26147
1434, 337, -19.32825, -46.66236, -20.92068,  0.354,  0.85449,  0.38062,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.625,  0.64551,  0.15149,  0.89893,  0.25806
1435, 334, -25.25355, -37.79451, -30.37212,  0.46289,  0.69287,  0.55273,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.6875,  0.6792,  0.23425,  0.92871,  0.30103
1436, 332, -28.06024, -41.99501, -20.92068,  0.51367,  0.76904,  0.38062,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.625,  0.71094,  0.1864,  0.93457,  0.26147
1437, 336, -10.4604, -52.58768, -10.66527,  0.19141,  0.9624,  0.19397,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.5625,  0.58643,  0.073,  0.86475,  0.21973
1438, 337, -19.32825, -46.66236, -20.92068,  0.354,  0.85449,  0.38062,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.625,  0.64551,  0.15149,  0.89893,  0.25806
1439, 331, -20.51875, -49.5365, -10.66527,  0.37549,  0.90625,  0.19397,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.5625,  0.66797,  0.09778,  0.90088,  0.22058
1440, 337, -19.32825, -46.66236, -20.92068,  0.354,  0.85449,  0.38062,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.625,  0.64551,  0.15149,  0.89893,  0.25806
1441, 338, -17.39496, -41.99502, -30.37212,  0.31885,  0.77002,  0.55273,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.6875,  0.62354,  0.20471,  0.89551,  0.29663
1442, 334, -25.25355, -37.79451, -30.37212,  0.46289,  0.69287,  0.55273,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.6875,  0.6792,  0.23425,  0.92871,  0.30103
1443, 338, -17.39496, -41.99502, -30.37212,  0.31885,  0.77002,  0.55273,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.6875,  0.62354,  0.20471,  0.89551,  0.29663
1444, 339, -21.47638, -32.14158, -38.65638,  0.39453,  0.59033,  0.7041,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.75,  0.64697,  0.28198,  0.91943,  0.34131
1445, 334, -25.25355, -37.79451, -30.37212,  0.46289,  0.69287,  0.55273,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.6875,  0.6792,  0.23425,  0.92871,  0.30103
1446, 338, -17.39496, -41.99502, -30.37212,  0.31885,  0.77002,  0.55273,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.6875,  0.62354,  0.20471,  0.89551,  0.29663
1447, 340, -14.7932, -35.71383, -38.65638,  0.27173,  0.65625,  0.7041,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.75,  0.60156,  0.25781,  0.89111,  0.33667
1448, 339, -21.47638, -32.14158, -38.65638,  0.39453,  0.59033,  0.7041,  0.00, -0.83154,  0.55566,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.75,  0.64697,  0.28198,  0.91943,  0.34131
1449, 336, -10.4604, -52.58768, -10.66527,  0.19141,  0.9624,  0.19397,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.5625,  0.58643,  0.073,  0.86475,  0.21973
1450, 341, -9.85348, -49.53651, -20.92068,  0.18042,  0.90723,  0.38062,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.625,  0.5752,  0.13,  0.86426,  0.25635
1451, 337, -19.32825, -46.66236, -20.92068,  0.354,  0.85449,  0.38062,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.625,  0.64551,  0.15149,  0.89893,  0.25806
1452, 341, -9.85348, -49.53651, -20.92068,  0.18042,  0.90723,  0.38062,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.625,  0.5752,  0.13,  0.86426,  0.25635
1453, 338, -17.39496, -41.99502, -30.37212,  0.31885,  0.77002,  0.55273,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.6875,  0.62354,  0.20471,  0.89551,  0.29663
1454, 337, -19.32825, -46.66236, -20.92068,  0.354,  0.85449,  0.38062,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.625,  0.64551,  0.15149,  0.89893,  0.25806
1455, 342, -8.8679, -44.58168, -30.37212,  0.1626,  0.81738,  0.55273,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.6875,  0.56396,  0.18652,  0.86328,  0.29443
1456, 340, -14.7932, -35.71383, -38.65638,  0.27173,  0.65625,  0.7041,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.75,  0.60156,  0.25781,  0.89111,  0.33667
1457, 338, -17.39496, -41.99502, -30.37212,  0.31885,  0.77002,  0.55273,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.6875,  0.62354,  0.20471,  0.89551,  0.29663
1458, 341, -9.85348, -49.53651, -20.92068,  0.18042,  0.90723,  0.38062,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.625,  0.5752,  0.13,  0.86426,  0.25635
1459, 342, -8.8679, -44.58168, -30.37212,  0.1626,  0.81738,  0.55273,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.6875,  0.56396,  0.18652,  0.86328,  0.29443
1460, 338, -17.39496, -41.99502, -30.37212,  0.31885,  0.77002,  0.55273,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.6875,  0.62354,  0.20471,  0.89551,  0.29663
1461, 342, -8.8679, -44.58168, -30.37212,  0.1626,  0.81738,  0.55273,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.6875,  0.56396,  0.18652,  0.86328,  0.29443
1462, 343, -7.54153, -37.9136, -38.65638,  0.13855,  0.69629,  0.7041,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.75,  0.55273,  0.2428,  0.86182,  0.33472
1463, 340, -14.7932, -35.71383, -38.65638,  0.27173,  0.65625,  0.7041,  0.00, -0.92383,  0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5625,  0.75,  0.60156,  0.25781,  0.89111,  0.33667
1464, 335, -0.00005, -54.66838,  4.12735E-06,  0.00,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.50,  0.50537,  0.00008,  0.8291,  0.18396
1465, 344, -0.00005, -53.61795, -10.66527,  0.00,  0.98096,  0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.5625,  0.50146,  0.06464,  0.82959,  0.21973
1466, 336, -10.4604, -52.58768, -10.66527,  0.19141,  0.9624,  0.19397,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.5625,  0.58643,  0.073,  0.86475,  0.21973
1467, 344, -0.00005, -53.61795, -10.66527,  0.00,  0.98096,  0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.5625,  0.50146,  0.06464,  0.82959,  0.21973
1468, 341, -9.85348, -49.53651, -20.92068,  0.18042,  0.90723,  0.38062,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.625,  0.5752,  0.13,  0.86426,  0.25635
1469, 336, -10.4604, -52.58768, -10.66527,  0.19141,  0.9624,  0.19397,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.5625,  0.58643,  0.073,  0.86475,  0.21973
1470, 330,  10.4603, -52.5877,  10.66527, -0.19141,  0.9624, -0.19397,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.4375,  0.4165,  0.073,  0.79297,  0.14807
1471, 345,  10.66523, -53.61795,  4.12735E-06, -0.19507,  0.98096,  0.00,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.50,  0.40796,  0.00969,  0.79297,  0.1842
1472, 335, -0.00005, -54.66838,  4.12735E-06,  0.00,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.50,  0.50537,  0.00008,  0.8291,  0.18396
1473, 345,  10.66523, -53.61795,  4.12735E-06, -0.19507,  0.98096,  0.00,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.50,  0.40796,  0.00969,  0.79297,  0.1842
1474, 344, -0.00005, -53.61795, -10.66527,  0.00,  0.98096,  0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.5625,  0.50146,  0.06464,  0.82959,  0.21973
1475, 335, -0.00005, -54.66838,  4.12735E-06,  0.00,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.50,  0.50537,  0.00008,  0.8291,  0.18396
1476, 346, -0.00005, -50.507, -20.92068,  0.00,  0.9248,  0.38062,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.625,  0.50146,  0.1228,  0.83008,  0.25635
1477, 342, -8.8679, -44.58168, -30.37212,  0.1626,  0.81738,  0.55273,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.6875,  0.56396,  0.18652,  0.86328,  0.29443
1478, 341, -9.85348, -49.53651, -20.92068,  0.18042,  0.90723,  0.38062,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.625,  0.5752,  0.13,  0.86426,  0.25635
1479, 344, -0.00005, -53.61795, -10.66527,  0.00,  0.98096,  0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.5625,  0.50146,  0.06464,  0.82959,  0.21973
1480, 346, -0.00005, -50.507, -20.92068,  0.00,  0.9248,  0.38062,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.625,  0.50146,  0.1228,  0.83008,  0.25635
1481, 341, -9.85348, -49.53651, -20.92068,  0.18042,  0.90723,  0.38062,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.625,  0.5752,  0.13,  0.86426,  0.25635
1482, 347, -0.00004, -45.4551, -30.37212,  0.00,  0.8335,  0.55273,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.6875,  0.50146,  0.1803,  0.83057,  0.29419
1483, 343, -7.54153, -37.9136, -38.65638,  0.13855,  0.69629,  0.7041,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.75,  0.55273,  0.2428,  0.86182,  0.33472
1484, 342, -8.8679, -44.58168, -30.37212,  0.1626,  0.81738,  0.55273,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.6875,  0.56396,  0.18652,  0.86328,  0.29443
1485, 346, -0.00005, -50.507, -20.92068,  0.00,  0.9248,  0.38062,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.625,  0.50146,  0.1228,  0.83008,  0.25635
1486, 347, -0.00004, -45.4551, -30.37212,  0.00,  0.8335,  0.55273,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.6875,  0.50146,  0.1803,  0.83057,  0.29419
1487, 342, -8.8679, -44.58168, -30.37212,  0.1626,  0.81738,  0.55273,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.6875,  0.56396,  0.18652,  0.86328,  0.29443
1488, 347, -0.00004, -45.4551, -30.37212,  0.00,  0.8335,  0.55273,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.6875,  0.50146,  0.1803,  0.83057,  0.29419
1489, 348, -0.00004, -38.65638, -38.65638,  0.00,  0.70996,  0.7041,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.75,  0.50146,  0.23779,  0.83203,  0.33496
1490, 343, -7.54153, -37.9136, -38.65638,  0.13855,  0.69629,  0.7041,  0.00, -0.98096,  0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.53125,  0.75,  0.55273,  0.2428,  0.86182,  0.33472
1491, 349,  10.4603, -52.5877, -10.66527, -0.19141,  0.9624,  0.19397,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.5625,  0.4165,  0.073,  0.79395,  0.22046
1492, 346, -0.00005, -50.507, -20.92068,  0.00,  0.9248,  0.38062,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.625,  0.50146,  0.1228,  0.83008,  0.25635
1493, 344, -0.00005, -53.61795, -10.66527,  0.00,  0.98096,  0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.5625,  0.50146,  0.06464,  0.82959,  0.21973
1494, 345,  10.66523, -53.61795,  4.12735E-06, -0.19507,  0.98096,  0.00,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.50,  0.40796,  0.00969,  0.79297,  0.1842
1495, 349,  10.4603, -52.5877, -10.66527, -0.19141,  0.9624,  0.19397,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.5625,  0.4165,  0.073,  0.79395,  0.22046
1496, 344, -0.00005, -53.61795, -10.66527,  0.00,  0.98096,  0.19397,  0.00, -1.00,  0.00,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.50,  0.5625,  0.50146,  0.06464,  0.82959,  0.21973
1497, 350,  20.51866, -49.53654,  10.66527, -0.37549,  0.90625, -0.19397,  0.00, -0.92383, -0.38257,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4375,  0.4375,  0.33472,  0.09778,  0.75684,  0.14734
1498, 345,  10.66523, -53.61795,  4.12735E-06, -0.19507,  0.98096,  0.00,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.50,  0.40796,  0.00969,  0.79297,  0.1842
1499, 330,  10.4603, -52.5877,  10.66527, -0.19141,  0.9624, -0.19397,  0.00, -0.98096, -0.19507,  0.00, -1.00,  1.00,  1.00,  1.00,  1.00,  0.46875,  0.4375,  0.4165,  0.073,  0.79297,  0.14807
