VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
1779, 352,  1.01428,  0.09035, -0.78397,  1.00,  1.00,  1.00,  1.00,  0.08014,  0.33301,  0.08014,  0.33301,  0.08014,  0.33301,  0.77125,  0.12573,  0.10301,  0.00, 10, 8, 11, 0
1780, 350,  1.06107,  0.07062, -0.87534,  1.00,  1.00,  1.00,  1.00,  0.07538,  0.29663,  0.07538,  0.29663,  0.07538,  0.29663,  0.6705,  0.27988,  0.04962,  0.00, 10, 8, 11, 0
1781, 359,  0.99216,  0.09341, -0.91679,  1.00,  1.00,  1.00,  1.00,  0.15149,  0.29321,  0.15149,  0.29321,  0.15149,  0.29321,  0.6333,  0.32654,  0.04018,  0.00, 10, 8, 11, 0
1782, 353,  1.0324,  0.09826, -0.64635,  1.00,  1.00,  1.00,  1.00,  0.00053,  0.37354,  0.00053,  0.37354,  0.00053,  0.37354,  0.75975,  0.21135,  0.02744,  0.00145, 10, 11, 8, 12
1783, 352,  1.01428,  0.09035, -0.78397,  1.00,  1.00,  1.00,  1.00,  0.08014,  0.33301,  0.08014,  0.33301,  0.08014,  0.33301,  0.77125,  0.12573,  0.10301,  0.00, 10, 8, 11, 0
1784, 360,  0.96326,  0.11413, -0.6966,  1.00,  1.00,  1.00,  1.00,  0.08624,  0.3689,  0.08624,  0.3689,  0.08624,  0.3689,  0.76588,  0.19879,  0.03398,  0.00136, 10, 11, 8, 12
1785, 360,  0.96326,  0.11413, -0.6966,  1.00,  1.00,  1.00,  1.00,  0.08624,  0.3689,  0.08624,  0.3689,  0.08624,  0.3689,  0.76588,  0.19879,  0.03398,  0.00136, 10, 11, 8, 12
1786, 361,  0.98137,  0.13335, -0.56166,  1.00,  1.00,  1.00,  1.00,  0.00049,  0.40845,  0.00049,  0.40845,  0.00049,  0.40845,  0.52528,  0.46773,  0.00699,  0.00, 11, 10, 12, 0
1787, 353,  1.0324,  0.09826, -0.64635,  1.00,  1.00,  1.00,  1.00,  0.00053,  0.37354,  0.00053,  0.37354,  0.00053,  0.37354,  0.75975,  0.21135,  0.02744,  0.00145, 10, 11, 8, 12
1788, 362,  0.93068,  0.10292, -1.06174,  1.00,  1.00,  1.00,  1.00,  0.26123,  0.25537,  0.26123,  0.25537,  0.26123,  0.25537,  0.68421,  0.30469,  0.00961,  0.00146, 8, 10, 11, 9
1789, 357,  0.99487,  0.10624, -1.13558,  1.00,  1.00,  1.00,  1.00,  0.2345,  0.22156,  0.2345,  0.22156,  0.2345,  0.22156,  0.84613,  0.13458,  0.01587,  0.0034, 8, 10, 9, 11
1790, 356,  0.95009,  0.0998, -1.16045,  1.00,  1.00,  1.00,  1.00,  0.28174,  0.21997,  0.28174,  0.21997,  0.28174,  0.21997,  0.86978,  0.10208,  0.02577,  0.00237, 8, 10, 9, 11
1791, 358,  0.98925,  0.11067, -1.03018,  1.00,  1.00,  1.00,  1.00,  0.19934,  0.25684,  0.19934,  0.25684,  0.19934,  0.25684,  0.61472,  0.37211,  0.01317,  0.00, 8, 10, 11, 0
1792, 357,  0.99487,  0.10624, -1.13558,  1.00,  1.00,  1.00,  1.00,  0.2345,  0.22156,  0.2345,  0.22156,  0.2345,  0.22156,  0.84613,  0.13458,  0.01587,  0.0034, 8, 10, 9, 11
1793, 362,  0.93068,  0.10292, -1.06174,  1.00,  1.00,  1.00,  1.00,  0.26123,  0.25537,  0.26123,  0.25537,  0.26123,  0.25537,  0.68421,  0.30469,  0.00961,  0.00146, 8, 10, 11, 9
1794, 363,  0.95155,  0.1123, -0.94058,  1.00,  1.00,  1.00,  1.00,  0.19873,  0.29175,  0.19873,  0.29175,  0.19873,  0.29175,  0.60233,  0.36606,  0.0316,  0.00, 10, 8, 11, 0
1795, 349,  1.03208,  0.08829, -1.00571,  1.00,  1.00,  1.00,  1.00,  0.14917,  0.2583,  0.14917,  0.2583,  0.14917,  0.2583,  0.55944,  0.4244,  0.01616,  0.00, 8, 10, 11, 0
1796, 358,  0.98925,  0.11067, -1.03018,  1.00,  1.00,  1.00,  1.00,  0.19934,  0.25684,  0.19934,  0.25684,  0.19934,  0.25684,  0.61472,  0.37211,  0.01317,  0.00, 8, 10, 11, 0
1797, 363,  0.95155,  0.1123, -0.94058,  1.00,  1.00,  1.00,  1.00,  0.19873,  0.29175,  0.19873,  0.29175,  0.19873,  0.29175,  0.60233,  0.36606,  0.0316,  0.00, 10, 8, 11, 0
1798, 359,  0.99216,  0.09341, -0.91679,  1.00,  1.00,  1.00,  1.00,  0.15149,  0.29321,  0.15149,  0.29321,  0.15149,  0.29321,  0.6333,  0.32654,  0.04018,  0.00, 10, 8, 11, 0
1799, 349,  1.03208,  0.08829, -1.00571,  1.00,  1.00,  1.00,  1.00,  0.14917,  0.2583,  0.14917,  0.2583,  0.14917,  0.2583,  0.55944,  0.4244,  0.01616,  0.00, 8, 10, 11, 0
1800, 362,  0.93068,  0.10292, -1.06174,  1.00,  1.00,  1.00,  1.00,  0.26123,  0.25537,  0.26123,  0.25537,  0.26123,  0.25537,  0.68421,  0.30469,  0.00961,  0.00146, 8, 10, 11, 9
1801, 363,  0.95155,  0.1123, -0.94058,  1.00,  1.00,  1.00,  1.00,  0.19873,  0.29175,  0.19873,  0.29175,  0.19873,  0.29175,  0.60233,  0.36606,  0.0316,  0.00, 10, 8, 11, 0
1802, 358,  0.98925,  0.11067, -1.03018,  1.00,  1.00,  1.00,  1.00,  0.19934,  0.25684,  0.19934,  0.25684,  0.19934,  0.25684,  0.61472,  0.37211,  0.01317,  0.00, 8, 10, 11, 0
1803, 352,  1.01428,  0.09035, -0.78397,  1.00,  1.00,  1.00,  1.00,  0.08014,  0.33301,  0.08014,  0.33301,  0.08014,  0.33301,  0.77125,  0.12573,  0.10301,  0.00, 10, 8, 11, 0
1804, 359,  0.99216,  0.09341, -0.91679,  1.00,  1.00,  1.00,  1.00,  0.15149,  0.29321,  0.15149,  0.29321,  0.15149,  0.29321,  0.6333,  0.32654,  0.04018,  0.00, 10, 8, 11, 0
1805, 364,  0.94576,  0.10906, -0.83133,  1.00,  1.00,  1.00,  1.00,  0.15979,  0.32813,  0.15979,  0.32813,  0.15979,  0.32813,  0.75618,  0.15421,  0.08962,  0.00, 10, 8, 11, 0
1806, 360,  0.96326,  0.11413, -0.6966,  1.00,  1.00,  1.00,  1.00,  0.08624,  0.3689,  0.08624,  0.3689,  0.08624,  0.3689,  0.76588,  0.19879,  0.03398,  0.00136, 10, 11, 8, 12
1807, 352,  1.01428,  0.09035, -0.78397,  1.00,  1.00,  1.00,  1.00,  0.08014,  0.33301,  0.08014,  0.33301,  0.08014,  0.33301,  0.77125,  0.12573,  0.10301,  0.00, 10, 8, 11, 0
1808, 364,  0.94576,  0.10906, -0.83133,  1.00,  1.00,  1.00,  1.00,  0.15979,  0.32813,  0.15979,  0.32813,  0.15979,  0.32813,  0.75618,  0.15421,  0.08962,  0.00, 10, 8, 11, 0
1809, 364,  0.94576,  0.10906, -0.83133,  1.00,  1.00,  1.00,  1.00,  0.15979,  0.32813,  0.15979,  0.32813,  0.15979,  0.32813,  0.75618,  0.15421,  0.08962,  0.00, 10, 8, 11, 0
1810, 359,  0.99216,  0.09341, -0.91679,  1.00,  1.00,  1.00,  1.00,  0.15149,  0.29321,  0.15149,  0.29321,  0.15149,  0.29321,  0.6333,  0.32654,  0.04018,  0.00, 10, 8, 11, 0
1811, 363,  0.95155,  0.1123, -0.94058,  1.00,  1.00,  1.00,  1.00,  0.19873,  0.29175,  0.19873,  0.29175,  0.19873,  0.29175,  0.60233,  0.36606,  0.0316,  0.00, 10, 8, 11, 0
1812, 365,  0.8805,  0.10591, -1.09341,  1.00,  1.00,  1.00,  1.00,  0.31616,  0.25293,  0.31616,  0.25293,  0.31616,  0.25293,  0.77235,  0.21251,  0.00873,  0.00641, 8, 10, 9, 11
1813, 362,  0.93068,  0.10292, -1.06174,  1.00,  1.00,  1.00,  1.00,  0.26123,  0.25537,  0.26123,  0.25537,  0.26123,  0.25537,  0.68421,  0.30469,  0.00961,  0.00146, 8, 10, 11, 9
1814, 356,  0.95009,  0.0998, -1.16045,  1.00,  1.00,  1.00,  1.00,  0.28174,  0.21997,  0.28174,  0.21997,  0.28174,  0.21997,  0.86978,  0.10208,  0.02577,  0.00237, 8, 10, 9, 11
1815, 365,  0.8805,  0.10591, -1.09341,  1.00,  1.00,  1.00,  1.00,  0.31616,  0.25293,  0.31616,  0.25293,  0.31616,  0.25293,  0.77235,  0.21251,  0.00873,  0.00641, 8, 10, 9, 11
1816, 356,  0.95009,  0.0998, -1.16045,  1.00,  1.00,  1.00,  1.00,  0.28174,  0.21997,  0.28174,  0.21997,  0.28174,  0.21997,  0.86978,  0.10208,  0.02577,  0.00237, 8, 10, 9, 11
1817, 355,  0.90925,  0.10699, -1.18634,  1.00,  1.00,  1.00,  1.00,  0.32642,  0.2179,  0.32642,  0.2179,  0.32642,  0.2179,  0.87481,  0.06923,  0.05432,  0.00163, 8, 10, 9, 11
1818, 360,  0.96326,  0.11413, -0.6966,  1.00,  1.00,  1.00,  1.00,  0.08624,  0.3689,  0.08624,  0.3689,  0.08624,  0.3689,  0.76588,  0.19879,  0.03398,  0.00136, 10, 11, 8, 12
1819, 366,  0.91465,  0.14528, -0.61445,  1.00,  1.00,  1.00,  1.00,  0.09143,  0.40332,  0.09143,  0.40332,  0.09143,  0.40332,  0.51945,  0.47102,  0.006,  0.00354, 10, 11, 12, 8
1820, 361,  0.98137,  0.13335, -0.56166,  1.00,  1.00,  1.00,  1.00,  0.00049,  0.40845,  0.00049,  0.40845,  0.00049,  0.40845,  0.52528,  0.46773,  0.00699,  0.00, 11, 10, 12, 0
1821, 367,  0.85596,  0.19092, -0.5369,  1.00,  1.00,  1.00,  1.00,  0.1059,  0.43945,  0.1059,  0.43945,  0.1059,  0.43945,  0.75892,  0.21727,  0.0238,  0.00, 11, 10, 12, 0
1822, 361,  0.98137,  0.13335, -0.56166,  1.00,  1.00,  1.00,  1.00,  0.00049,  0.40845,  0.00049,  0.40845,  0.00049,  0.40845,  0.52528,  0.46773,  0.00699,  0.00, 11, 10, 12, 0
1823, 366,  0.91465,  0.14528, -0.61445,  1.00,  1.00,  1.00,  1.00,  0.09143,  0.40332,  0.09143,  0.40332,  0.09143,  0.40332,  0.51945,  0.47102,  0.006,  0.00354, 10, 11, 12, 8
1824, 367,  0.85596,  0.19092, -0.5369,  1.00,  1.00,  1.00,  1.00,  0.1059,  0.43945,  0.1059,  0.43945,  0.1059,  0.43945,  0.75892,  0.21727,  0.0238,  0.00, 11, 10, 12, 0
1825, 368,  0.92589,  0.17927, -0.47733,  1.00,  1.00,  1.00,  1.00,  0.00045,  0.44507,  0.00045,  0.44507,  0.00045,  0.44507,  0.79461,  0.17807,  0.02733,  0.00, 11, 10, 12, 0
1826, 361,  0.98137,  0.13335, -0.56166,  1.00,  1.00,  1.00,  1.00,  0.00049,  0.40845,  0.00049,  0.40845,  0.00049,  0.40845,  0.52528,  0.46773,  0.00699,  0.00, 11, 10, 12, 0
1827, 367,  0.85596,  0.19092, -0.5369,  1.00,  1.00,  1.00,  1.00,  0.1059,  0.43945,  0.1059,  0.43945,  0.1059,  0.43945,  0.75892,  0.21727,  0.0238,  0.00, 11, 10, 12, 0
1828, 369,  0.86541,  0.22735, -0.39774,  1.00,  1.00,  1.00,  1.00,  0.0004,  0.4812,  0.0004,  0.4812,  0.0004,  0.4812,  0.85937,  0.09306,  0.04756,  0.00, 11, 12, 10, 0
1829, 368,  0.92589,  0.17927, -0.47733,  1.00,  1.00,  1.00,  1.00,  0.00045,  0.44507,  0.00045,  0.44507,  0.00045,  0.44507,  0.79461,  0.17807,  0.02733,  0.00, 11, 10, 12, 0
1830, 360,  0.96326,  0.11413, -0.6966,  1.00,  1.00,  1.00,  1.00,  0.08624,  0.3689,  0.08624,  0.3689,  0.08624,  0.3689,  0.76588,  0.19879,  0.03398,  0.00136, 10, 11, 8, 12
1831, 364,  0.94576,  0.10906, -0.83133,  1.00,  1.00,  1.00,  1.00,  0.15979,  0.32813,  0.15979,  0.32813,  0.15979,  0.32813,  0.75618,  0.15421,  0.08962,  0.00, 10, 8, 11, 0
1832, 370,  0.89412,  0.12999, -0.74685,  1.00,  1.00,  1.00,  1.00,  0.17065,  0.36353,  0.17065,  0.36353,  0.17065,  0.36353,  0.76904,  0.18273,  0.04703,  0.00121, 10, 11, 8, 12
1833, 370,  0.89412,  0.12999, -0.74685,  1.00,  1.00,  1.00,  1.00,  0.17065,  0.36353,  0.17065,  0.36353,  0.17065,  0.36353,  0.76904,  0.18273,  0.04703,  0.00121, 10, 11, 8, 12
1834, 366,  0.91465,  0.14528, -0.61445,  1.00,  1.00,  1.00,  1.00,  0.09143,  0.40332,  0.09143,  0.40332,  0.09143,  0.40332,  0.51945,  0.47102,  0.006,  0.00354, 10, 11, 12, 8
1835, 360,  0.96326,  0.11413, -0.6966,  1.00,  1.00,  1.00,  1.00,  0.08624,  0.3689,  0.08624,  0.3689,  0.08624,  0.3689,  0.76588,  0.19879,  0.03398,  0.00136, 10, 11, 8, 12
1836, 364,  0.94576,  0.10906, -0.83133,  1.00,  1.00,  1.00,  1.00,  0.15979,  0.32813,  0.15979,  0.32813,  0.15979,  0.32813,  0.75618,  0.15421,  0.08962,  0.00, 10, 8, 11, 0
1837, 363,  0.95155,  0.1123, -0.94058,  1.00,  1.00,  1.00,  1.00,  0.19873,  0.29175,  0.19873,  0.29175,  0.19873,  0.29175,  0.60233,  0.36606,  0.0316,  0.00, 10, 8, 11, 0
1838, 371,  0.90931,  0.12223, -0.85163,  1.00,  1.00,  1.00,  1.00,  0.20215,  0.32715,  0.20215,  0.32715,  0.20215,  0.32715,  0.74943,  0.16706,  0.08351,  0.00, 10, 8, 11, 0
1839, 370,  0.89412,  0.12999, -0.74685,  1.00,  1.00,  1.00,  1.00,  0.17065,  0.36353,  0.17065,  0.36353,  0.17065,  0.36353,  0.76904,  0.18273,  0.04703,  0.00121, 10, 11, 8, 12
1840, 364,  0.94576,  0.10906, -0.83133,  1.00,  1.00,  1.00,  1.00,  0.15979,  0.32813,  0.15979,  0.32813,  0.15979,  0.32813,  0.75618,  0.15421,  0.08962,  0.00, 10, 8, 11, 0
1841, 371,  0.90931,  0.12223, -0.85163,  1.00,  1.00,  1.00,  1.00,  0.20215,  0.32715,  0.20215,  0.32715,  0.20215,  0.32715,  0.74943,  0.16706,  0.08351,  0.00, 10, 8, 11, 0
1842, 362,  0.93068,  0.10292, -1.06174,  1.00,  1.00,  1.00,  1.00,  0.26123,  0.25537,  0.26123,  0.25537,  0.26123,  0.25537,  0.68421,  0.30469,  0.00961,  0.00146, 8, 10, 11, 9
1843, 372,  0.89685,  0.11126, -0.97206,  1.00,  1.00,  1.00,  1.00,  0.25781,  0.28979,  0.25781,  0.28979,  0.25781,  0.28979,  0.53748,  0.44015,  0.02237,  0.00, 10, 8, 11, 0
1844, 363,  0.95155,  0.1123, -0.94058,  1.00,  1.00,  1.00,  1.00,  0.19873,  0.29175,  0.19873,  0.29175,  0.19873,  0.29175,  0.60233,  0.36606,  0.0316,  0.00, 10, 8, 11, 0
1845, 371,  0.90931,  0.12223, -0.85163,  1.00,  1.00,  1.00,  1.00,  0.20215,  0.32715,  0.20215,  0.32715,  0.20215,  0.32715,  0.74943,  0.16706,  0.08351,  0.00, 10, 8, 11, 0
1846, 363,  0.95155,  0.1123, -0.94058,  1.00,  1.00,  1.00,  1.00,  0.19873,  0.29175,  0.19873,  0.29175,  0.19873,  0.29175,  0.60233,  0.36606,  0.0316,  0.00, 10, 8, 11, 0
1847, 372,  0.89685,  0.11126, -0.97206,  1.00,  1.00,  1.00,  1.00,  0.25781,  0.28979,  0.25781,  0.28979,  0.25781,  0.28979,  0.53748,  0.44015,  0.02237,  0.00, 10, 8, 11, 0
1848, 373,  0.85952,  0.10723, -0.99623,  1.00,  1.00,  1.00,  1.00,  0.302,  0.28784,  0.302,  0.28784,  0.302,  0.28784,  0.52828,  0.45304,  0.01869,  0.00, 8, 10, 11, 0
1849, 362,  0.93068,  0.10292, -1.06174,  1.00,  1.00,  1.00,  1.00,  0.26123,  0.25537,  0.26123,  0.25537,  0.26123,  0.25537,  0.68421,  0.30469,  0.00961,  0.00146, 8, 10, 11, 9
1850, 365,  0.8805,  0.10591, -1.09341,  1.00,  1.00,  1.00,  1.00,  0.31616,  0.25293,  0.31616,  0.25293,  0.31616,  0.25293,  0.77235,  0.21251,  0.00873,  0.00641, 8, 10, 9, 11
1851, 373,  0.85952,  0.10723, -0.99623,  1.00,  1.00,  1.00,  1.00,  0.302,  0.28784,  0.302,  0.28784,  0.302,  0.28784,  0.52828,  0.45304,  0.01869,  0.00, 8, 10, 11, 0
1852, 372,  0.89685,  0.11126, -0.97206,  1.00,  1.00,  1.00,  1.00,  0.25781,  0.28979,  0.25781,  0.28979,  0.25781,  0.28979,  0.53748,  0.44015,  0.02237,  0.00, 10, 8, 11, 0
1853, 362,  0.93068,  0.10292, -1.06174,  1.00,  1.00,  1.00,  1.00,  0.26123,  0.25537,  0.26123,  0.25537,  0.26123,  0.25537,  0.68421,  0.30469,  0.00961,  0.00146, 8, 10, 11, 9
1854, 355,  0.90925,  0.10699, -1.18634,  1.00,  1.00,  1.00,  1.00,  0.32642,  0.2179,  0.32642,  0.2179,  0.32642,  0.2179,  0.87481,  0.06923,  0.05432,  0.00163, 8, 10, 9, 11
1855, 374,  0.84676,  0.13229, -1.12594,  1.00,  1.00,  1.00,  1.00,  0.36646,  0.24841,  0.36646,  0.24841,  0.36646,  0.24841,  0.85394,  0.12531,  0.01733,  0.00342, 8, 10, 9, 11
1856, 365,  0.8805,  0.10591, -1.09341,  1.00,  1.00,  1.00,  1.00,  0.31616,  0.25293,  0.31616,  0.25293,  0.31616,  0.25293,  0.77235,  0.21251,  0.00873,  0.00641, 8, 10, 9, 11
1857, 374,  0.84676,  0.13229, -1.12594,  1.00,  1.00,  1.00,  1.00,  0.36646,  0.24841,  0.36646,  0.24841,  0.36646,  0.24841,  0.85394,  0.12531,  0.01733,  0.00342, 8, 10, 9, 11
1858, 373,  0.85952,  0.10723, -0.99623,  1.00,  1.00,  1.00,  1.00,  0.302,  0.28784,  0.302,  0.28784,  0.302,  0.28784,  0.52828,  0.45304,  0.01869,  0.00, 8, 10, 11, 0
1859, 365,  0.8805,  0.10591, -1.09341,  1.00,  1.00,  1.00,  1.00,  0.31616,  0.25293,  0.31616,  0.25293,  0.31616,  0.25293,  0.77235,  0.21251,  0.00873,  0.00641, 8, 10, 9, 11
1860, 371,  0.90931,  0.12223, -0.85163,  1.00,  1.00,  1.00,  1.00,  0.20215,  0.32715,  0.20215,  0.32715,  0.20215,  0.32715,  0.74943,  0.16706,  0.08351,  0.00, 10, 8, 11, 0
1861, 372,  0.89685,  0.11126, -0.97206,  1.00,  1.00,  1.00,  1.00,  0.25781,  0.28979,  0.25781,  0.28979,  0.25781,  0.28979,  0.53748,  0.44015,  0.02237,  0.00, 10, 8, 11, 0
1862, 375,  0.86058,  0.12388, -0.88299,  1.00,  1.00,  1.00,  1.00,  0.25732,  0.32422,  0.25732,  0.32422,  0.25732,  0.32422,  0.70675,  0.22429,  0.06896,  0.00, 10, 8, 11, 0
1863, 375,  0.86058,  0.12388, -0.88299,  1.00,  1.00,  1.00,  1.00,  0.25732,  0.32422,  0.25732,  0.32422,  0.25732,  0.32422,  0.70675,  0.22429,  0.06896,  0.00, 10, 8, 11, 0
1864, 372,  0.89685,  0.11126, -0.97206,  1.00,  1.00,  1.00,  1.00,  0.25781,  0.28979,  0.25781,  0.28979,  0.25781,  0.28979,  0.53748,  0.44015,  0.02237,  0.00, 10, 8, 11, 0
1865, 373,  0.85952,  0.10723, -0.99623,  1.00,  1.00,  1.00,  1.00,  0.302,  0.28784,  0.302,  0.28784,  0.302,  0.28784,  0.52828,  0.45304,  0.01869,  0.00, 8, 10, 11, 0
1866, 376,  0.84793,  0.15722, -0.66724,  1.00,  1.00,  1.00,  1.00,  0.17883,  0.39722,  0.17883,  0.39722,  0.17883,  0.39722,  0.56384,  0.42342,  0.00769,  0.00507, 10, 11, 8, 12
1867, 367,  0.85596,  0.19092, -0.5369,  1.00,  1.00,  1.00,  1.00,  0.1059,  0.43945,  0.1059,  0.43945,  0.1059,  0.43945,  0.75892,  0.21727,  0.0238,  0.00, 11, 10, 12, 0
1868, 366,  0.91465,  0.14528, -0.61445,  1.00,  1.00,  1.00,  1.00,  0.09143,  0.40332,  0.09143,  0.40332,  0.09143,  0.40332,  0.51945,  0.47102,  0.006,  0.00354, 10, 11, 12, 8
1869, 370,  0.89412,  0.12999, -0.74685,  1.00,  1.00,  1.00,  1.00,  0.17065,  0.36353,  0.17065,  0.36353,  0.17065,  0.36353,  0.76904,  0.18273,  0.04703,  0.00121, 10, 11, 8, 12
1870, 376,  0.84793,  0.15722, -0.66724,  1.00,  1.00,  1.00,  1.00,  0.17883,  0.39722,  0.17883,  0.39722,  0.17883,  0.39722,  0.56384,  0.42342,  0.00769,  0.00507, 10, 11, 8, 12
1871, 366,  0.91465,  0.14528, -0.61445,  1.00,  1.00,  1.00,  1.00,  0.09143,  0.40332,  0.09143,  0.40332,  0.09143,  0.40332,  0.51945,  0.47102,  0.006,  0.00354, 10, 11, 12, 8
1872, 370,  0.89412,  0.12999, -0.74685,  1.00,  1.00,  1.00,  1.00,  0.17065,  0.36353,  0.17065,  0.36353,  0.17065,  0.36353,  0.76904,  0.18273,  0.04703,  0.00121, 10, 11, 8, 12
1873, 371,  0.90931,  0.12223, -0.85163,  1.00,  1.00,  1.00,  1.00,  0.20215,  0.32715,  0.20215,  0.32715,  0.20215,  0.32715,  0.74943,  0.16706,  0.08351,  0.00, 10, 8, 11, 0
1874, 377,  0.86361,  0.13799, -0.76647,  1.00,  1.00,  1.00,  1.00,  0.20923,  0.36206,  0.20923,  0.36206,  0.20923,  0.36206,  0.76896,  0.17755,  0.05232,  0.00116, 10, 11, 8, 12
1875, 377,  0.86361,  0.13799, -0.76647,  1.00,  1.00,  1.00,  1.00,  0.20923,  0.36206,  0.20923,  0.36206,  0.20923,  0.36206,  0.76896,  0.17755,  0.05232,  0.00116, 10, 11, 8, 12
1876, 371,  0.90931,  0.12223, -0.85163,  1.00,  1.00,  1.00,  1.00,  0.20215,  0.32715,  0.20215,  0.32715,  0.20215,  0.32715,  0.74943,  0.16706,  0.08351,  0.00, 10, 8, 11, 0
1877, 375,  0.86058,  0.12388, -0.88299,  1.00,  1.00,  1.00,  1.00,  0.25732,  0.32422,  0.25732,  0.32422,  0.25732,  0.32422,  0.70675,  0.22429,  0.06896,  0.00, 10, 8, 11, 0
1878, 378,  0.82235,  0.16784, -0.68677,  1.00,  1.00,  1.00,  1.00,  0.21606,  0.39551,  0.21606,  0.39551,  0.21606,  0.39551,  0.5707,  0.41543,  0.00897,  0.00488, 10, 11, 8, 12
1879, 376,  0.84793,  0.15722, -0.66724,  1.00,  1.00,  1.00,  1.00,  0.17883,  0.39722,  0.17883,  0.39722,  0.17883,  0.39722,  0.56384,  0.42342,  0.00769,  0.00507, 10, 11, 8, 12
1880, 370,  0.89412,  0.12999, -0.74685,  1.00,  1.00,  1.00,  1.00,  0.17065,  0.36353,  0.17065,  0.36353,  0.17065,  0.36353,  0.76904,  0.18273,  0.04703,  0.00121, 10, 11, 8, 12
1881, 378,  0.82235,  0.16784, -0.68677,  1.00,  1.00,  1.00,  1.00,  0.21606,  0.39551,  0.21606,  0.39551,  0.21606,  0.39551,  0.5707,  0.41543,  0.00897,  0.00488, 10, 11, 8, 12
1882, 370,  0.89412,  0.12999, -0.74685,  1.00,  1.00,  1.00,  1.00,  0.17065,  0.36353,  0.17065,  0.36353,  0.17065,  0.36353,  0.76904,  0.18273,  0.04703,  0.00121, 10, 11, 8, 12
1883, 377,  0.86361,  0.13799, -0.76647,  1.00,  1.00,  1.00,  1.00,  0.20923,  0.36206,  0.20923,  0.36206,  0.20923,  0.36206,  0.76896,  0.17755,  0.05232,  0.00116, 10, 11, 8, 12
1884, 377,  0.86361,  0.13799, -0.76647,  1.00,  1.00,  1.00,  1.00,  0.20923,  0.36206,  0.20923,  0.36206,  0.20923,  0.36206,  0.76896,  0.17755,  0.05232,  0.00116, 10, 11, 8, 12
1885, 375,  0.86058,  0.12388, -0.88299,  1.00,  1.00,  1.00,  1.00,  0.25732,  0.32422,  0.25732,  0.32422,  0.25732,  0.32422,  0.70675,  0.22429,  0.06896,  0.00, 10, 8, 11, 0
1886, 379,  0.82549,  0.14491, -0.79681,  1.00,  1.00,  1.00,  1.00,  0.25781,  0.35815,  0.25781,  0.35815,  0.25781,  0.35815,  0.7667,  0.15209,  0.08121,  0.00, 10, 11, 8, 0
1887, 379,  0.82549,  0.14491, -0.79681,  1.00,  1.00,  1.00,  1.00,  0.25781,  0.35815,  0.25781,  0.35815,  0.25781,  0.35815,  0.7667,  0.15209,  0.08121,  0.00, 10, 11, 8, 0
1888, 378,  0.82235,  0.16784, -0.68677,  1.00,  1.00,  1.00,  1.00,  0.21606,  0.39551,  0.21606,  0.39551,  0.21606,  0.39551,  0.5707,  0.41543,  0.00897,  0.00488, 10, 11, 8, 12
1889, 377,  0.86361,  0.13799, -0.76647,  1.00,  1.00,  1.00,  1.00,  0.20923,  0.36206,  0.20923,  0.36206,  0.20923,  0.36206,  0.76896,  0.17755,  0.05232,  0.00116, 10, 11, 8, 12
1890, 375,  0.86058,  0.12388, -0.88299,  1.00,  1.00,  1.00,  1.00,  0.25732,  0.32422,  0.25732,  0.32422,  0.25732,  0.32422,  0.70675,  0.22429,  0.06896,  0.00, 10, 8, 11, 0
1891, 373,  0.85952,  0.10723, -0.99623,  1.00,  1.00,  1.00,  1.00,  0.302,  0.28784,  0.302,  0.28784,  0.302,  0.28784,  0.52828,  0.45304,  0.01869,  0.00, 8, 10, 11, 0
1892, 380,  0.8287,  0.11832, -0.90169,  1.00,  1.00,  1.00,  1.00,  0.29761,  0.32275,  0.29761,  0.32275,  0.29761,  0.32275,  0.66395,  0.27767,  0.05838,  0.00, 10, 8, 11, 0
1893, 379,  0.82549,  0.14491, -0.79681,  1.00,  1.00,  1.00,  1.00,  0.25781,  0.35815,  0.25781,  0.35815,  0.25781,  0.35815,  0.7667,  0.15209,  0.08121,  0.00, 10, 11, 8, 0
1894, 375,  0.86058,  0.12388, -0.88299,  1.00,  1.00,  1.00,  1.00,  0.25732,  0.32422,  0.25732,  0.32422,  0.25732,  0.32422,  0.70675,  0.22429,  0.06896,  0.00, 10, 8, 11, 0
1895, 380,  0.8287,  0.11832, -0.90169,  1.00,  1.00,  1.00,  1.00,  0.29761,  0.32275,  0.29761,  0.32275,  0.29761,  0.32275,  0.66395,  0.27767,  0.05838,  0.00, 10, 8, 11, 0
1896, 381,  0.76662,  0.21165, -0.5969,  1.00,  1.00,  1.00,  1.00,  0.22839,  0.43604,  0.22839,  0.43604,  0.22839,  0.43604,  0.75804,  0.21918,  0.02278,  0.00, 11, 10, 12, 0
1897, 376,  0.84793,  0.15722, -0.66724,  1.00,  1.00,  1.00,  1.00,  0.17883,  0.39722,  0.17883,  0.39722,  0.17883,  0.39722,  0.56384,  0.42342,  0.00769,  0.00507, 10, 11, 8, 12
